phone_number,timestamp,event_type,direction,contact_id,duration_sec,response_delay_min,day,weekday
+919820000523,2024-01-01 18:26:00,text,in,CONTACT_0523_1,0,23.789044568491985,0,True
+919820000523,2024-01-01 11:42:00,text,out,CONTACT_0523_16,0,0.9734371622527646,0,True
+919820000523,2024-01-01 21:15:00,text,in,CONTACT_0523_11,0,13.46399646877699,0,True
+919820000523,2024-01-01 10:39:00,call,in,CONTACT_0523_0,70,94.95771385752971,0,True
+919820000523,2024-01-01 04:32:00,text,out,CONTACT_0523_1,0,36.95649041281204,0,True
+919820000523,2024-01-01 12:23:00,call,in,CONTACT_0523_4,300,0.5404173460863351,0,True
+919820000523,2024-01-01 11:29:00,call,in,CONTACT_0523_3,10,66.52716221378103,0,True
+919820000523,2024-01-01 09:23:00,text,out,CONTACT_0523_3,0,27.41646912101038,0,True
+919820000523,2024-01-01 22:13:00,text,out,CONTACT_0523_0,0,1.248229336277667,0,True
+919820000523,2024-01-01 12:46:00,call,out,CONTACT_0523_7,44,15.355370090804087,0,True
+919820000523,2024-01-01 17:47:00,text,out,CONTACT_0523_0,0,1.6121995945488607,0,True
+919820000523,2024-01-01 02:04:00,call,in,CONTACT_0523_3,111,26.939812392924047,0,True
+919820000523,2024-01-01 16:01:00,call,out,CONTACT_0523_1,751,28.847000778417634,0,True
+919820000523,2024-01-01 18:48:00,text,out,CONTACT_0523_0,0,11.289158447020773,0,True
+919820000523,2024-01-01 19:13:00,call,out,CONTACT_0523_1,146,11.705642075862256,0,True
+919820000523,2024-01-01 19:47:00,text,out,CONTACT_0523_6,0,14.644564946898072,0,True
+919820000523,2024-01-01 09:03:00,call,out,CONTACT_0523_5,372,37.78597970433793,0,True
+919820000523,2024-01-01 21:00:00,text,in,CONTACT_0523_12,0,3.209884348870809,0,True
+919820000523,2024-01-01 14:24:00,text,out,CONTACT_0523_5,0,47.446289103939634,0,True
+919820000523,2024-01-01 13:38:00,text,in,CONTACT_0523_1,0,34.883826515147014,0,True
+919820000523,2024-01-02 09:44:00,call,in,CONTACT_0523_0,165,60.257806021938926,1,True
+919820000523,2024-01-02 18:42:00,call,in,CONTACT_0523_0,55,24.36235495332402,1,True
+919820000523,2024-01-02 13:17:00,call,out,CONTACT_0523_5,547,20.63349833751457,1,True
+919820000523,2024-01-02 03:36:00,text,in,CONTACT_0523_0,0,54.056311089519,1,True
+919820000523,2024-01-02 20:59:00,text,out,CONTACT_0523_6,0,8.84184116648066,1,True
+919820000523,2024-01-02 16:29:00,text,out,CONTACT_0523_0,0,2.14107346659239,1,True
+919820000523,2024-01-02 11:23:00,call,out,CONTACT_0523_7,192,23.59018900136977,1,True
+919820000523,2024-01-02 12:50:00,text,in,CONTACT_0523_0,0,52.44670330445399,1,True
+919820000523,2024-01-02 21:47:00,text,out,CONTACT_0523_3,0,1.924281444110327,1,True
+919820000523,2024-01-02 11:39:00,call,in,CONTACT_0523_5,689,12.551241734972967,1,True
+919820000523,2024-01-02 14:28:00,text,in,CONTACT_0523_1,0,64.59212585223175,1,True
+919820000523,2024-01-02 04:05:00,text,in,CONTACT_0523_0,0,10.93421281758889,1,True
+919820000523,2024-01-02 05:57:00,text,out,CONTACT_0523_1,0,7.2895024844994705,1,True
+919820000523,2024-01-02 11:15:00,call,in,CONTACT_0523_3,300,74.00714468539891,1,True
+919820000523,2024-01-02 18:01:00,text,out,CONTACT_0523_6,0,83.70940991124999,1,True
+919820000523,2024-01-02 20:15:00,text,out,CONTACT_0523_8,0,10.052542167201317,1,True
+919820000523,2024-01-02 15:34:00,text,out,CONTACT_0523_15,0,37.720819034477394,1,True
+919820000523,2024-01-02 14:58:00,text,out,CONTACT_0523_0,0,8.191964087221713,1,True
+919820000523,2024-01-02 01:55:00,text,out,CONTACT_0523_0,0,30.234516557210743,1,True
+919820000523,2024-01-02 06:38:00,text,out,CONTACT_0523_10,0,0.5,1,True
+919820000523,2024-01-02 08:59:00,text,out,CONTACT_0523_3,0,3.590433591905558,1,True
+919820000523,2024-01-02 13:46:00,text,in,CONTACT_0523_1,0,48.19893865661378,1,True
+919820000523,2024-01-03 12:42:00,call,out,CONTACT_0523_0,156,85.65144770504467,2,True
+919820000523,2024-01-03 06:10:00,call,out,CONTACT_0523_14,186,13.934243165262615,2,True
