phone_number,timestamp,event_type,direction,contact_id,duration_sec,response_delay_min,day,weekday
+919820000836,2024-01-01 21:13:00,text,out,CONTACT_0836_0,0,15.874339222195486,0,True
+919820000836,2024-01-01 09:19:00,text,in,CONTACT_0836_8,0,27.002038228708937,0,True
+919820000836,2024-01-01 03:55:00,call,out,CONTACT_0836_13,10,16.4482248003815,0,True
+919820000836,2024-01-01 12:18:00,call,in,CONTACT_0836_1,157,23.140031235262537,0,True
+919820000836,2024-01-01 17:27:00,call,in,CONTACT_0836_10,72,7.807461140878262,0,True
+919820000836,2024-01-01 19:53:00,call,in,CONTACT_0836_16,78,2.652108060348493,0,True
+919820000836,2024-01-01 23:34:00,call,out,CONTACT_0836_20,129,34.742487440418024,0,True
+919820000836,2024-01-01 04:10:00,text,out,CONTACT_0836_3,0,1.5023836383585332,0,True
+919820000836,2024-01-01 12:44:00,call,in,CONTACT_0836_0,59,2.9780112027371497,0,True
+919820000836,2024-01-01 14:20:00,text,out,CONTACT_0836_10,0,13.968963057233276,0,True
+919820000836,2024-01-01 17:58:00,text,out,CONTACT_0836_0,0,27.47094735567802,0,True
+919820000836,2024-01-01 14:50:00,call,in,CONTACT_0836_2,42,4.700019765588073,0,True
+919820000836,2024-01-01 05:54:00,text,in,CONTACT_0836_4,0,40.818701201599644,0,True
+919820000836,2024-01-01 06:06:00,call,out,CONTACT_0836_0,9,22.52454208360123,0,True
+919820000836,2024-01-01 02:04:00,text,out,CONTACT_0836_2,0,8.103116264555837,0,True
+919820000836,2024-01-01 16:27:00,text,out,CONTACT_0836_2,0,6.22896033938785,0,True
+919820000836,2024-01-01 09:01:00,call,out,CONTACT_0836_0,153,41.092295477296254,0,True
+919820000836,2024-01-01 17:42:00,text,out,CONTACT_0836_15,0,29.190513767203555,0,True
+919820000836,2024-01-02 18:37:00,call,out,CONTACT_0836_8,126,30.465522158749685,1,True
+919820000836,2024-01-02 12:19:00,text,out,CONTACT_0836_0,0,14.068843386463536,1,True
+919820000836,2024-01-02 12:27:00,text,out,CONTACT_0836_1,0,27.300589172101596,1,True
+919820000836,2024-01-02 10:00:00,text,out,CONTACT_0836_0,0,17.408418769075507,1,True
+919820000836,2024-01-02 13:47:00,text,out,CONTACT_0836_6,0,11.321585997657692,1,True
+919820000836,2024-01-02 05:25:00,text,in,CONTACT_0836_3,0,40.40163084620897,1,True
+919820000836,2024-01-02 09:44:00,call,out,CONTACT_0836_18,40,5.703700193220292,1,True
+919820000836,2024-01-02 09:39:00,text,in,CONTACT_0836_3,0,9.207015538155423,1,True
+919820000836,2024-01-02 11:19:00,text,out,CONTACT_0836_2,0,1.8201200137086209,1,True
+919820000836,2024-01-02 08:46:00,text,in,CONTACT_0836_8,0,10.193863280961638,1,True
+919820000836,2024-01-02 17:25:00,call,out,CONTACT_0836_0,274,13.078226906050642,1,True
+919820000836,2024-01-02 17:18:00,text,out,CONTACT_0836_3,0,30.27499571954309,1,True
+919820000836,2024-01-02 08:24:00,text,out,CONTACT_0836_2,0,5.634761046207779,1,True
+919820000836,2024-01-02 10:24:00,call,out,CONTACT_0836_8,79,43.075178479141876,1,True
+919820000836,2024-01-02 17:36:00,text,in,CONTACT_0836_1,0,22.364585158446417,1,True
+919820000836,2024-01-02 11:39:00,text,out,CONTACT_0836_6,0,0.8402721826913694,1,True
+919820000836,2024-01-02 05:36:00,call,in,CONTACT_0836_0,15,77.81453775511066,1,True
+919820000836,2024-01-02 15:04:00,call,in,CONTACT_0836_6,8,23.018962377565604,1,True
+919820000836,2024-01-02 16:24:00,text,out,CONTACT_0836_2,0,52.97488169263936,1,True
