phone_number,timestamp,event_type,direction,contact_id,duration_sec,response_delay_min,day,weekday
+919820000123,2024-01-01 14:27:00,call,in,CONTACT_0123_10,89,46.101681582277656,0,True
+919820000123,2024-01-01 12:02:00,call,out,CONTACT_0123_0,47,12.449522662246219,0,True
+919820000123,2024-01-01 09:49:00,call,out,CONTACT_0123_6,87,14.64006655683604,0,True
+919820000123,2024-01-01 14:56:00,call,out,CONTACT_0123_0,21,0.9883285532525907,0,True
+919820000123,2024-01-01 18:48:00,call,out,CONTACT_0123_0,286,0.8728402344375458,0,True
+919820000123,2024-01-01 14:25:00,text,out,CONTACT_0123_7,0,16.534229943407897,0,True
+919820000123,2024-01-01 19:24:00,text,in,CONTACT_0123_4,0,1.9923352301578696,0,True
+919820000123,2024-01-01 05:04:00,text,out,CONTACT_0123_4,0,32.448679870392915,0,True
+919820000123,2024-01-01 18:09:00,call,out,CONTACT_0123_0,88,3.3310587544572092,0,True
+919820000123,2024-01-01 17:35:00,text,out,CONTACT_0123_6,0,39.71747060970864,0,True
+919820000123,2024-01-01 13:10:00,text,out,CONTACT_0123_14,0,20.501494209018635,0,True
+919820000123,2024-01-01 13:11:00,text,out,CONTACT_0123_0,0,17.072006629150742,0,True
+919820000123,2024-01-01 09:06:00,text,out,CONTACT_0123_4,0,60.57605796768066,0,True
+919820000123,2024-01-01 04:07:00,text,in,CONTACT_0123_5,0,0.8463790710276307,0,True
+919820000123,2024-01-01 01:24:00,call,out,CONTACT_0123_0,32,32.13679800452894,0,True
+919820000123,2024-01-01 22:40:00,text,out,CONTACT_0123_0,0,0.747345393431315,0,True
+919820000123,2024-01-01 21:27:00,text,in,CONTACT_0123_6,0,2.2946609971173633,0,True
+919820000123,2024-01-01 05:50:00,call,out,CONTACT_0123_1,227,17.346665231665998,0,True
+919820000123,2024-01-01 14:32:00,text,in,CONTACT_0123_2,0,24.74013644759712,0,True
+919820000123,2024-01-02 06:01:00,call,in,CONTACT_0123_2,42,0.7493436883314201,1,True
+919820000123,2024-01-02 00:39:00,text,out,CONTACT_0123_8,0,8.755591319147156,1,True
+919820000123,2024-01-02 14:14:00,text,in,CONTACT_0123_15,0,6.3935531392835045,1,True
+919820000123,2024-01-02 14:30:00,text,in,CONTACT_0123_6,0,12.552527509357624,1,True
+919820000123,2024-01-02 16:30:00,text,in,CONTACT_0123_0,0,13.75452296688501,1,True
+919820000123,2024-01-02 22:17:00,text,in,CONTACT_0123_13,0,4.017999926853232,1,True
+919820000123,2024-01-02 18:15:00,text,out,CONTACT_0123_3,0,5.962314340481764,1,True
+919820000123,2024-01-02 15:21:00,text,out,CONTACT_0123_0,0,0.5612216109179697,1,True
+919820000123,2024-01-02 00:47:00,text,in,CONTACT_0123_1,0,15.809797974207742,1,True
+919820000123,2024-01-02 11:07:00,call,in,CONTACT_0123_0,36,39.92696202998089,1,True
+919820000123,2024-01-02 11:34:00,text,out,CONTACT_0123_0,0,5.421342504149195,1,True
+919820000123,2024-01-02 19:31:00,text,in,CONTACT_0123_1,0,5.999562373206946,1,True
+919820000123,2024-01-02 22:23:00,text,in,CONTACT_0123_0,0,6.28230243647824,1,True
+919820000123,2024-01-02 17:51:00,call,out,CONTACT_0123_12,105,20.982383511490497,1,True
+919820000123,2024-01-02 01:18:00,text,out,CONTACT_0123_1,0,62.841597852174075,1,True
+919820000123,2024-01-02 09:58:00,call,in,CONTACT_0123_6,133,12.74104252448459,1,True
+919820000123,2024-01-02 19:09:00,call,out,CONTACT_0123_4,26,45.93416894696967,1,True
+919820000123,2024-01-02 07:31:00,call,in,CONTACT_0123_0,551,12.704748368153835,1,True
+919820000123,2024-01-02 22:47:00,call,in,CONTACT_0123_14,139,42.99173641461764,1,True
+919820000123,2024-01-02 08:24:00,text,out,CONTACT_0123_0,0,5.401346857478205,1,True
+919820000123,2024-01-02 10:22:00,text,in,CONTACT_0123_2,0,43.50863653493876,1,True
+919820000123,2024-01-02 20:50:00,text,out,CONTACT_0123_0,0,0.7853073606982328,1,True
+919820000123,2024-01-02 09:30:00,call,in,CONTACT_0123_9,244,7.089504374353849,1,True
+919820000123,2024-01-02 06:33:00,call,out,CONTACT_0123_13,146,0.6305825891955018,1,True
+919820000123,2024-01-02 16:23:00,text,out,CONTACT_0123_8,0,13.544959008142769,1,True
+919820000123,2024-01-02 13:05:00,call,out,CONTACT_0123_10,117,24.460051272919586,1,True
+919820000123,2024-01-02 19:32:00,text,out,CONTACT_0123_6,0,2.2546807652190726,1,True
+919820000123,2024-01-02 08:59:00,call,out,CONTACT_0123_8,123,17.276249614983954,1,True
+919820000123,2024-01-02 14:28:00,text,out,CONTACT_0123_0,0,9.313179596495567,1,True
+919820000123,2024-01-02 14:01:00,call,out,CONTACT_0123_4,120,9.358723327682572,1,True
+919820000123,2024-01-03 07:20:00,text,out,CONTACT_0123_0,0,4.63967203151908,2,True
+919820000123,2024-01-03 05:38:00,call,in,CONTACT_0123_1,29,3.711115876222854,2,True
+919820000123,2024-01-03 10:16:00,text,in,CONTACT_0123_8,0,5.2076254874658785,2,True
+919820000123,2024-01-03 12:27:00,text,out,CONTACT_0123_0,0,30.455959593574207,2,True
+919820000123,2024-01-03 13:03:00,call,in,CONTACT_0123_0,22,42.736674573576785,2,True
+919820000123,2024-01-03 17:52:00,text,out,CONTACT_0123_9,0,0.5,2,True
+919820000123,2024-01-03 07:21:00,text,out,CONTACT_0123_4,0,46.84373780420668,2,True
+919820000123,2024-01-03 12:36:00,call,out,CONTACT_0123_5,5,35.397259464600666,2,True
