phone_number,timestamp,event_type,direction,contact_id,duration_sec,response_delay_min,day,weekday
+919820000816,2024-01-01 10:43:00,text,out,CONTACT_0816_13,0,43.36941268701442,0,True
+919820000816,2024-01-01 04:01:00,text,out,CONTACT_0816_0,0,7.61993737623767,0,True
+919820000816,2024-01-01 01:13:00,text,out,CONTACT_0816_4,0,15.696381073438085,0,True
+919820000816,2024-01-01 01:27:00,call,in,CONTACT_0816_0,301,14.896691032550688,0,True
+919820000816,2024-01-01 08:11:00,call,out,CONTACT_0816_3,96,6.299495666669358,0,True
+919820000816,2024-01-01 03:22:00,text,in,CONTACT_0816_12,0,13.054259603878988,0,True
+919820000816,2024-01-01 16:45:00,text,out,CONTACT_0816_2,0,27.937201585683706,0,True
+919820000816,2024-01-01 09:10:00,text,out,CONTACT_0816_1,0,18.92467556896224,0,True
+919820000816,2024-01-01 16:04:00,text,in,CONTACT_0816_0,0,8.616552910569323,0,True
+919820000816,2024-01-01 08:36:00,text,out,CONTACT_0816_0,0,46.35439172535865,0,True
+919820000816,2024-01-01 05:14:00,call,in,CONTACT_0816_8,372,49.7451362648571,0,True
+919820000816,2024-01-01 16:23:00,text,in,CONTACT_0816_3,0,16.417267936244603,0,True
+919820000816,2024-01-01 23:53:00,text,out,CONTACT_0816_1,0,14.634941814594981,0,True
+919820000816,2024-01-01 21:30:00,text,in,CONTACT_0816_2,0,2.5682302275232485,0,True
+919820000816,2024-01-02 02:33:00,call,in,CONTACT_0816_0,70,3.4787904625399975,1,True
+919820000816,2024-01-02 12:53:00,call,in,CONTACT_0816_11,261,29.382156564974895,1,True
+919820000816,2024-01-02 09:08:00,call,in,CONTACT_0816_0,285,29.3275575409505,1,True
+919820000816,2024-01-02 14:57:00,text,out,CONTACT_0816_3,0,47.58898077838437,1,True
+919820000816,2024-01-02 11:52:00,text,out,CONTACT_0816_1,0,0.5489831764377202,1,True
+919820000816,2024-01-02 15:05:00,call,out,CONTACT_0816_1,68,37.31624487969297,1,True
+919820000816,2024-01-02 06:32:00,text,in,CONTACT_0816_0,0,2.6695988492407277,1,True
+919820000816,2024-01-02 08:47:00,text,out,CONTACT_0816_1,0,28.764334131206947,1,True
+919820000816,2024-01-02 14:02:00,call,out,CONTACT_0816_0,31,4.8785057499007465,1,True
+919820000816,2024-01-02 20:01:00,text,out,CONTACT_0816_5,0,6.944455859641718,1,True
