phone_number,timestamp,event_type,direction,contact_id,duration_sec,response_delay_min,day,weekday
+919820000872,2024-01-01 11:40:00,text,in,CONTACT_0872_0,0,15.627640833965696,0,True
+919820000872,2024-01-01 17:29:00,call,out,CONTACT_0872_0,117,19.85614683890218,0,True
+919820000872,2024-01-01 11:45:00,text,out,CONTACT_0872_0,0,119.31523447199976,0,True
+919820000872,2024-01-01 14:37:00,call,out,CONTACT_0872_2,95,17.30253010603569,0,True
+919820000872,2024-01-01 18:30:00,text,out,CONTACT_0872_0,0,7.600159390160598,0,True
+919820000872,2024-01-01 05:14:00,call,out,CONTACT_0872_0,108,71.99335774018127,0,True
+919820000872,2024-01-01 13:57:00,text,in,CONTACT_0872_0,0,0.5,0,True
+919820000872,2024-01-01 19:47:00,text,out,CONTACT_0872_2,0,4.404528210432758,0,True
+919820000872,2024-01-01 20:00:00,text,out,CONTACT_0872_1,0,4.385704434974059,0,True
+919820000872,2024-01-01 00:36:00,call,out,CONTACT_0872_0,104,15.55328787634117,0,True
+919820000872,2024-01-01 13:15:00,text,in,CONTACT_0872_0,0,4.401239815845769,0,True
+919820000872,2024-01-02 15:51:00,text,in,CONTACT_0872_1,0,14.352381086457694,1,True
+919820000872,2024-01-02 10:54:00,call,in,CONTACT_0872_0,194,27.491803860942753,1,True
+919820000872,2024-01-02 11:40:00,text,in,CONTACT_0872_1,0,50.703338492118924,1,True
+919820000872,2024-01-02 12:58:00,call,in,CONTACT_0872_0,398,3.48744312117032,1,True
+919820000872,2024-01-02 18:24:00,text,out,CONTACT_0872_1,0,28.12210227661473,1,True
+919820000872,2024-01-02 09:12:00,text,out,CONTACT_0872_0,0,7.4042928586273336,1,True
+919820000872,2024-01-02 01:40:00,call,out,CONTACT_0872_4,170,27.260182182674424,1,True
+919820000872,2024-01-02 22:08:00,text,in,CONTACT_0872_0,0,10.78753786685555,1,True
+919820000872,2024-01-02 15:31:00,text,in,CONTACT_0872_0,0,30.272493375210246,1,True
+919820000872,2024-01-02 23:21:00,text,in,CONTACT_0872_1,0,15.990718094561853,1,True
+919820000872,2024-01-02 14:55:00,call,out,CONTACT_0872_3,181,34.8068664771342,1,True
+919820000872,2024-01-02 12:55:00,text,in,CONTACT_0872_1,0,20.722861413720953,1,True
+919820000872,2024-01-02 12:57:00,call,out,CONTACT_0872_1,85,152.7992299904849,1,True
+919820000872,2024-01-03 10:49:00,text,out,CONTACT_0872_5,0,8.926741076764138,2,True
+919820000872,2024-01-03 14:26:00,call,in,CONTACT_0872_1,125,28.161633659671484,2,True
+919820000872,2024-01-03 18:11:00,text,out,CONTACT_0872_0,0,16.93283291104998,2,True
+919820000872,2024-01-03 16:04:00,call,in,CONTACT_0872_0,223,4.630148183904392,2,True
+919820000872,2024-01-03 17:07:00,text,in,CONTACT_0872_0,0,14.011358641871281,2,True
+919820000872,2024-01-03 18:22:00,call,in,CONTACT_0872_0,665,37.79738057366811,2,True
+919820000872,2024-01-03 08:03:00,text,in,CONTACT_0872_1,0,102.22672780643782,2,True
+919820000872,2024-01-03 09:27:00,text,out,CONTACT_0872_0,0,30.374245668011785,2,True
+919820000872,2024-01-03 18:45:00,text,out,CONTACT_0872_1,0,46.56033946003731,2,True
+919820000872,2024-01-03 01:27:00,text,out,CONTACT_0872_3,0,8.695885400947514,2,True
+919820000872,2024-01-03 08:32:00,call,in,CONTACT_0872_1,187,6.124920766106235,2,True
+919820000872,2024-01-03 16:04:00,text,in,CONTACT_0872_0,0,21.257768114314647,2,True
+919820000872,2024-01-03 16:00:00,call,in,CONTACT_0872_0,57,45.12894362863408,2,True
+919820000872,2024-01-03 11:45:00,text,in,CONTACT_0872_0,0,80.5808212972464,2,True
+919820000872,2024-01-03 17:09:00,text,out,CONTACT_0872_1,0,4.0345087788432,2,True
+919820000872,2024-01-03 08:07:00,call,in,CONTACT_0872_0,232,12.147801978195211,2,True
+919820000872,2024-01-03 17:46:00,call,out,CONTACT_0872_0,107,43.577261415247904,2,True
+919820000872,2024-01-04 17:38:00,call,out,CONTACT_0872_4,66,23.913141676985656,3,True
+919820000872,2024-01-04 05:05:00,text,in,CONTACT_0872_0,0,35.70098898863975,3,True
+919820000872,2024-01-04 23:54:00,text,out,CONTACT_0872_2,0,14.274142744226697,3,True
+919820000872,2024-01-04 06:00:00,text,in,CONTACT_0872_0,0,11.616942083991642,3,True
+919820000872,2024-01-04 13:58:00,text,out,CONTACT_0872_3,0,46.27748445278432,3,True
+919820000872,2024-01-04 08:43:00,text,out,CONTACT_0872_2,0,22.412498484414293,3,True
+919820000872,2024-01-04 17:49:00,text,out,CONTACT_0872_2,0,5.709425650669592,3,True
+919820000872,2024-01-04 21:05:00,text,out,CONTACT_0872_3,0,42.142864013366236,3,True
+919820000872,2024-01-04 06:43:00,text,out,CONTACT_0872_0,0,62.90427686298496,3,True
+919820000872,2024-01-04 08:18:00,call,in,CONTACT_0872_0,330,28.488386764216283,3,True
+919820000872,2024-01-05 00:10:00,text,in,CONTACT_0872_0,0,65.9796600027974,4,True
+919820000872,2024-01-05 17:35:00,call,out,CONTACT_0872_0,376,19.86326019297019,4,True
+919820000872,2024-01-05 13:00:00,call,out,CONTACT_0872_0,66,26.11395789300125,4,True
+919820000872,2024-01-05 07:06:00,text,in,CONTACT_0872_0,0,7.8417895600741625,4,True
+919820000872,2024-01-05 05:18:00,call,out,CONTACT_0872_3,266,99.02878138885085,4,True
+919820000872,2024-01-05 15:43:00,text,out,CONTACT_0872_4,0,22.646614218407187,4,True
+919820000872,2024-01-05 11:20:00,text,in,CONTACT_0872_1,0,11.444105465446501,4,True
+919820000872,2024-01-05 18:20:00,call,out,CONTACT_0872_5,152,14.258793643563095,4,True
+919820000872,2024-01-05 04:08:00,text,out,CONTACT_0872_1,0,10.621287255454567,4,True
+919820000872,2024-01-05 14:04:00,text,out,CONTACT_0872_0,0,5.835000187742429,4,True
+919820000872,2024-01-05 06:46:00,call,in,CONTACT_0872_2,245,6.9251643796497975,4,True
+919820000872,2024-01-06 15:31:00,call,out,CONTACT_0872_0,263,26.293735273868307,5,False
+919820000872,2024-01-06 21:20:00,text,out,CONTACT_0872_0,0,43.85319007804046,5,False
+919820000872,2024-01-06 16:15:00,call,in,CONTACT_0872_0,274,10.54629123489022,5,False
+919820000872,2024-01-06 04:14:00,text,in,CONTACT_0872_1,0,8.300917529613008,5,False
+919820000872,2024-01-06 10:05:00,call,out,CONTACT_0872_0,18,139.63058944882113,5,False
+919820000872,2024-01-06 17:26:00,text,out,CONTACT_0872_0,0,16.65972129450758,5,False
+919820000872,2024-01-06 09:21:00,text,in,CONTACT_0872_0,0,27.017309165957528,5,False
+919820000872,2024-01-06 13:43:00,call,out,CONTACT_0872_0,45,5.288790935730668,5,False
+919820000872,2024-01-06 11:17:00,call,in,CONTACT_0872_0,199,71.96515643440549,5,False
+919820000872,2024-01-06 13:33:00,text,out,CONTACT_0872_4,0,104.4924782589557,5,False
+919820000872,2024-01-06 12:53:00,call,out,CONTACT_0872_0,218,43.14448604695414,5,False
+919820000872,2024-01-06 10:45:00,text,in,CONTACT_0872_1,0,7.070021510591296,5,False
+919820000872,2024-01-06 12:16:00,text,in,CONTACT_0872_4,0,14.65043447325393,5,False
+919820000872,2024-01-06 22:35:00,text,in,CONTACT_0872_4,0,5.961058814911897,5,False
+919820000872,2024-01-06 10:49:00,text,in,CONTACT_0872_3,0,25.702823339046386,5,False
+919820000872,2024-01-06 10:47:00,text,out,CONTACT_0872_0,0,74.81145709348996,5,False
+919820000872,2024-01-06 06:45:00,call,out,CONTACT_0872_0,507,14.141121655544328,5,False
+919820000872,2024-01-07 14:22:00,call,in,CONTACT_0872_0,95,117.38272517756197,6,False
+919820000872,2024-01-07 16:14:00,call,in,CONTACT_0872_1,51,71.49208432681134,6,False
+919820000872,2024-01-07 19:46:00,text,in,CONTACT_0872_4,0,71.11259018267378,6,False
+919820000872,2024-01-07 14:37:00,call,out,CONTACT_0872_1,217,19.598769531980885,6,False
+919820000872,2024-01-07 15:11:00,text,in,CONTACT_0872_0,0,109.62846534762764,6,False
+919820000872,2024-01-07 11:49:00,call,in,CONTACT_0872_0,613,29.57416140473022,6,False
+919820000872,2024-01-07 00:12:00,text,out,CONTACT_0872_0,0,5.983339889300826,6,False
+919820000872,2024-01-07 03:53:00,text,out,CONTACT_0872_3,0,5.301951277994738,6,False
+919820000872,2024-01-07 12:24:00,text,in,CONTACT_0872_0,0,32.336342609040585,6,False
+919820000872,2024-01-07 13:51:00,text,out,CONTACT_0872_1,0,96.41627979686412,6,False
+919820000872,2024-01-07 21:21:00,call,in,CONTACT_0872_2,109,97.52246403321583,6,False
+919820000872,2024-01-07 05:11:00,call,in,CONTACT_0872_2,140,54.14502805471876,6,False
+919820000872,2024-01-08 21:44:00,text,out,CONTACT_0872_1,0,9.79901870103652,7,True
+919820000872,2024-01-08 06:04:00,text,out,CONTACT_0872_0,0,16.611162669613826,7,True
+919820000872,2024-01-08 17:25:00,text,out,CONTACT_0872_5,0,51.112017831498505,7,True
+919820000872,2024-01-08 08:02:00,text,in,CONTACT_0872_4,0,24.101340635241975,7,True
+919820000872,2024-01-08 14:11:00,call,in,CONTACT_0872_1,540,36.19741519664061,7,True
+919820000872,2024-01-08 07:43:00,text,in,CONTACT_0872_3,0,107.83797487863808,7,True
+919820000872,2024-01-08 23:03:00,text,in,CONTACT_0872_4,0,85.70377341243993,7,True
+919820000872,2024-01-09 04:12:00,call,in,CONTACT_0872_1,221,15.450669078984836,8,True
+919820000872,2024-01-09 02:33:00,text,out,CONTACT_0872_0,0,9.297010839913517,8,True
+919820000872,2024-01-09 09:19:00,call,out,CONTACT_0872_0,258,78.25228934929196,8,True
+919820000872,2024-01-09 12:42:00,text,out,CONTACT_0872_3,0,5.178967624565244,8,True
+919820000872,2024-01-09 15:10:00,call,out,CONTACT_0872_0,70,20.60362794552686,8,True
+919820000872,2024-01-09 17:17:00,text,in,CONTACT_0872_0,0,9.28116171309729,8,True
+919820000872,2024-01-09 00:35:00,text,out,CONTACT_0872_4,0,30.397406271190995,8,True
+919820000872,2024-01-09 21:35:00,text,out,CONTACT_0872_0,0,43.02328573140996,8,True
+919820000872,2024-01-09 16:34:00,call,in,CONTACT_0872_3,244,65.25373830375119,8,True
+919820000872,2024-01-09 18:29:00,text,in,CONTACT_0872_0,0,4.709001680062186,8,True
+919820000872,2024-01-09 09:55:00,text,in,CONTACT_0872_0,0,28.88366333005002,8,True
+919820000872,2024-01-09 12:23:00,call,in,CONTACT_0872_0,541,1.7959264666513655,8,True
+919820000872,2024-01-09 16:43:00,text,out,CONTACT_0872_1,0,44.59933456559069,8,True
+919820000872,2024-01-10 12:17:00,call,in,CONTACT_0872_0,119,2.968244558288445,9,True
+919820000872,2024-01-10 17:19:00,call,out,CONTACT_0872_3,191,35.29883202407374,9,True
+919820000872,2024-01-10 13:49:00,text,in,CONTACT_0872_4,0,54.86903107983074,9,True
+919820000872,2024-01-10 01:13:00,text,in,CONTACT_0872_3,0,23.285546373983994,9,True
+919820000872,2024-01-10 14:52:00,text,out,CONTACT_0872_1,0,4.574508753318785,9,True
+919820000872,2024-01-10 11:26:00,text,in,CONTACT_0872_0,0,2.210842098141385,9,True
+919820000872,2024-01-10 17:13:00,text,out,CONTACT_0872_0,0,8.559647490030317,9,True
+919820000872,2024-01-10 19:17:00,call,out,CONTACT_0872_0,142,17.932758174638547,9,True
+919820000872,2024-01-10 17:55:00,text,in,CONTACT_0872_1,0,65.93227531747718,9,True
+919820000872,2024-01-10 09:06:00,call,out,CONTACT_0872_0,256,20.491484592380026,9,True
+919820000872,2024-01-10 12:56:00,text,out,CONTACT_0872_2,0,27.677497728267063,9,True
+919820000872,2024-01-10 19:41:00,text,out,CONTACT_0872_0,0,0.5,9,True
+919820000872,2024-01-10 08:39:00,call,in,CONTACT_0872_1,419,8.474463103142028,9,True
+919820000872,2024-01-11 17:40:00,call,in,CONTACT_0872_3,458,8.298306346803509,10,True
+919820000872,2024-01-11 21:34:00,call,out,CONTACT_0872_3,392,112.77438282288959,10,True
+919820000872,2024-01-11 15:33:00,text,in,CONTACT_0872_0,0,10.086430181574736,10,True
+919820000872,2024-01-11 07:59:00,call,out,CONTACT_0872_1,49,30.299385178624647,10,True
+919820000872,2024-01-11 20:36:00,text,out,CONTACT_0872_0,0,36.79102321216712,10,True
+919820000872,2024-01-11 14:26:00,call,in,CONTACT_0872_3,127,49.93295093713191,10,True
+919820000872,2024-01-11 14:46:00,text,in,CONTACT_0872_1,0,9.101646771696553,10,True
+919820000872,2024-01-11 21:46:00,text,in,CONTACT_0872_0,0,2.6287382301617592,10,True
+919820000872,2024-01-11 11:20:00,text,in,CONTACT_0872_0,0,71.0334879849323,10,True
+919820000872,2024-01-11 15:28:00,text,out,CONTACT_0872_1,0,4.0302500700471615,10,True
+919820000872,2024-01-11 16:19:00,text,in,CONTACT_0872_0,0,40.784171878173545,10,True
+919820000872,2024-01-11 05:58:00,text,in,CONTACT_0872_0,0,29.458766690711137,10,True
+919820000872,2024-01-11 02:19:00,call,in,CONTACT_0872_5,47,16.133895973816713,10,True
+919820000872,2024-01-12 06:39:00,call,out,CONTACT_0872_2,203,7.274761649274012,11,True
+919820000872,2024-01-12 12:00:00,call,in,CONTACT_0872_0,286,75.62838921880923,11,True
+919820000872,2024-01-12 16:52:00,call,out,CONTACT_0872_1,66,2.2336238628769833,11,True
+919820000872,2024-01-12 10:44:00,text,out,CONTACT_0872_4,0,15.055247854840982,11,True
+919820000872,2024-01-12 22:47:00,call,out,CONTACT_0872_1,19,7.986238345898541,11,True
+919820000872,2024-01-12 17:06:00,call,in,CONTACT_0872_0,373,74.28218544900118,11,True
+919820000872,2024-01-12 15:54:00,text,out,CONTACT_0872_0,0,31.39671363579559,11,True
+919820000872,2024-01-12 02:17:00,text,in,CONTACT_0872_1,0,26.317812019245423,11,True
+919820000872,2024-01-12 13:28:00,text,in,CONTACT_0872_3,0,34.57587813510981,11,True
+919820000872,2024-01-12 08:57:00,text,out,CONTACT_0872_1,0,50.132910073115674,11,True
+919820000872,2024-01-12 14:29:00,text,out,CONTACT_0872_2,0,16.191055466764965,11,True
+919820000872,2024-01-12 00:03:00,call,in,CONTACT_0872_0,733,43.56152120534645,11,True
+919820000872,2024-01-12 11:52:00,call,in,CONTACT_0872_1,24,12.349637615388485,11,True
+919820000872,2024-01-12 14:06:00,call,in,CONTACT_0872_0,26,53.74629980565466,11,True
+919820000872,2024-01-12 16:46:00,text,out,CONTACT_0872_5,0,64.19390377444033,11,True
+919820000872,2024-01-12 15:08:00,call,out,CONTACT_0872_1,452,19.32807809021025,11,True
+919820000872,2024-01-13 09:37:00,call,out,CONTACT_0872_2,21,14.395881863493075,12,False
+919820000872,2024-01-13 11:17:00,call,in,CONTACT_0872_2,5,18.738807098553185,12,False
+919820000872,2024-01-13 10:36:00,text,in,CONTACT_0872_1,0,196.19228081066387,12,False
+919820000872,2024-01-13 12:11:00,call,in,CONTACT_0872_2,178,21.176554474088622,12,False
+919820000872,2024-01-13 15:43:00,call,in,CONTACT_0872_4,8,14.59387448511647,12,False
+919820000872,2024-01-13 12:16:00,text,in,CONTACT_0872_0,0,1.4640573928843859,12,False
+919820000872,2024-01-13 08:38:00,call,in,CONTACT_0872_1,75,19.846258220124994,12,False
+919820000872,2024-01-13 01:25:00,call,in,CONTACT_0872_0,106,0.5,12,False
+919820000872,2024-01-13 14:25:00,call,in,CONTACT_0872_1,144,7.069139424555097,12,False
+919820000872,2024-01-13 03:06:00,text,in,CONTACT_0872_0,0,117.74033696175894,12,False
+919820000872,2024-01-13 12:47:00,text,out,CONTACT_0872_0,0,15.538447003342332,12,False
+919820000872,2024-01-14 00:53:00,text,in,CONTACT_0872_3,0,33.302364972876106,13,False
+919820000872,2024-01-14 02:20:00,call,in,CONTACT_0872_2,219,0.5568672892704457,13,False
+919820000872,2024-01-14 22:26:00,text,in,CONTACT_0872_0,0,37.39893764129094,13,False
+919820000872,2024-01-14 01:30:00,text,out,CONTACT_0872_0,0,6.542477636525597,13,False
+919820000872,2024-01-14 14:33:00,text,in,CONTACT_0872_4,0,11.535768574456178,13,False
+919820000872,2024-01-14 11:03:00,call,in,CONTACT_0872_0,12,12.59474914909016,13,False
+919820000872,2024-01-14 16:02:00,call,in,CONTACT_0872_0,575,5.941828371250512,13,False
+919820000872,2024-01-14 13:32:00,text,in,CONTACT_0872_0,0,1.519711885140724,13,False
+919820000872,2024-01-14 23:09:00,text,in,CONTACT_0872_1,0,23.698505000934702,13,False
+919820000872,2024-01-14 10:37:00,text,out,CONTACT_0872_2,0,8.944281575942249,13,False
