phone_number,timestamp,event_type,direction,contact_id,duration_sec,response_delay_min,day,weekday
+919820000218,2024-01-01 15:45:00,text,in,CONTACT_0218_2,0,58.23986094771088,0,True
+919820000218,2024-01-01 14:12:00,text,in,CONTACT_0218_12,0,45.140897740877236,0,True
+919820000218,2024-01-01 14:44:00,call,out,CONTACT_0218_13,5,138.07444966211807,0,True
+919820000218,2024-01-01 15:15:00,call,out,CONTACT_0218_7,9,4.765033167095526,0,True
+919820000218,2024-01-01 12:11:00,text,in,CONTACT_0218_4,0,74.44966652629861,0,True
+919820000218,2024-01-01 12:02:00,call,out,CONTACT_0218_2,166,7.117851206302837,0,True
+919820000218,2024-01-01 18:49:00,call,in,CONTACT_0218_1,38,22.444550574453444,0,True
+919820000218,2024-01-01 09:47:00,call,out,CONTACT_0218_0,16,55.113214677394126,0,True
+919820000218,2024-01-01 13:11:00,call,in,CONTACT_0218_1,5,28.31296433790441,0,True
+919820000218,2024-01-01 13:37:00,call,out,CONTACT_0218_4,448,13.02827715873257,0,True
+919820000218,2024-01-01 07:12:00,text,in,CONTACT_0218_1,0,56.947180185857455,0,True
+919820000218,2024-01-01 12:15:00,text,in,CONTACT_0218_4,0,5.324249491043618,0,True
+919820000218,2024-01-02 10:39:00,text,out,CONTACT_0218_11,0,2.551926024761661,1,True
+919820000218,2024-01-02 12:28:00,text,out,CONTACT_0218_2,0,34.63664935913439,1,True
+919820000218,2024-01-02 12:02:00,text,out,CONTACT_0218_1,0,23.015902768110443,1,True
+919820000218,2024-01-02 12:03:00,text,in,CONTACT_0218_0,0,3.1165941642091837,1,True
+919820000218,2024-01-02 10:30:00,call,in,CONTACT_0218_1,208,49.03062483059338,1,True
+919820000218,2024-01-02 12:26:00,call,in,CONTACT_0218_4,83,16.178693246638574,1,True
+919820000218,2024-01-02 15:48:00,call,in,CONTACT_0218_4,73,6.330983962004477,1,True
+919820000218,2024-01-02 07:36:00,text,in,CONTACT_0218_4,0,4.534199966007219,1,True
+919820000218,2024-01-02 23:25:00,text,in,CONTACT_0218_0,0,18.250203019420237,1,True
+919820000218,2024-01-02 13:10:00,call,out,CONTACT_0218_1,62,8.597227182359223,1,True
+919820000218,2024-01-02 12:13:00,text,in,CONTACT_0218_1,0,6.614059088916188,1,True
+919820000218,2024-01-02 16:47:00,text,in,CONTACT_0218_14,0,1.079046273773169,1,True
+919820000218,2024-01-02 06:07:00,text,in,CONTACT_0218_4,0,12.065492565115397,1,True
+919820000218,2024-01-02 02:04:00,call,out,CONTACT_0218_5,86,5.101496266593579,1,True
+919820000218,2024-01-02 10:33:00,call,in,CONTACT_0218_6,10,19.015906206787616,1,True
+919820000218,2024-01-02 12:16:00,call,out,CONTACT_0218_11,140,27.8943870914789,1,True
+919820000218,2024-01-02 04:40:00,text,out,CONTACT_0218_1,0,16.564659084325896,1,True
+919820000218,2024-01-03 13:03:00,text,in,CONTACT_0218_6,0,36.084257086368844,2,True
+919820000218,2024-01-03 17:48:00,call,in,CONTACT_0218_2,5,21.095208308230053,2,True
+919820000218,2024-01-03 19:22:00,call,out,CONTACT_0218_0,124,37.666519482573165,2,True
+919820000218,2024-01-03 16:26:00,call,in,CONTACT_0218_13,9,76.4103194423093,2,True
+919820000218,2024-01-03 06:04:00,call,in,CONTACT_0218_1,51,33.47771423221802,2,True
+919820000218,2024-01-03 18:28:00,text,out,CONTACT_0218_2,0,116.09957807569614,2,True
+919820000218,2024-01-03 11:18:00,call,in,CONTACT_0218_0,421,15.387221381138158,2,True
+919820000218,2024-01-03 14:23:00,call,out,CONTACT_0218_3,328,43.84448374459986,2,True
