phone_number,timestamp,event_type,direction,contact_id,duration_sec,response_delay_min,day,weekday
+919820000770,2024-01-01 09:38:00,text,in,CONTACT_0770_2,0,99.00783571778543,0,True
+919820000770,2024-01-01 13:31:00,call,in,CONTACT_0770_5,39,0.5,0,True
+919820000770,2024-01-01 17:23:00,call,in,CONTACT_0770_0,40,6.588983139408347,0,True
+919820000770,2024-01-01 09:04:00,text,out,CONTACT_0770_5,0,46.09553702873971,0,True
+919820000770,2024-01-01 01:23:00,call,in,CONTACT_0770_0,164,23.288439745975364,0,True
+919820000770,2024-01-01 13:50:00,text,out,CONTACT_0770_0,0,5.923160544739232,0,True
+919820000770,2024-01-01 01:37:00,text,in,CONTACT_0770_2,0,8.30025785247278,0,True
+919820000770,2024-01-01 09:00:00,text,out,CONTACT_0770_8,0,5.5358467992090095,0,True
+919820000770,2024-01-01 17:50:00,text,out,CONTACT_0770_0,0,10.53138599269246,0,True
+919820000770,2024-01-02 11:05:00,call,in,CONTACT_0770_0,160,42.31921578439248,1,True
+919820000770,2024-01-02 11:36:00,text,out,CONTACT_0770_4,0,11.010859530166638,1,True
+919820000770,2024-01-02 12:32:00,call,in,CONTACT_0770_3,12,14.809924088053059,1,True
+919820000770,2024-01-02 13:46:00,call,out,CONTACT_0770_0,12,3.3616838036853145,1,True
+919820000770,2024-01-02 21:23:00,text,in,CONTACT_0770_9,0,13.428482398082386,1,True
+919820000770,2024-01-02 09:48:00,text,out,CONTACT_0770_1,0,19.94064178074753,1,True
+919820000770,2024-01-02 01:26:00,text,out,CONTACT_0770_0,0,40.89158661359937,1,True
+919820000770,2024-01-02 21:09:00,call,out,CONTACT_0770_2,148,42.36655683829509,1,True
+919820000770,2024-01-02 06:11:00,text,out,CONTACT_0770_6,0,43.9203142145175,1,True
+919820000770,2024-01-02 12:22:00,text,out,CONTACT_0770_1,0,12.961489030612212,1,True
+919820000770,2024-01-02 10:17:00,call,out,CONTACT_0770_0,75,3.519378015636922,1,True
+919820000770,2024-01-03 20:05:00,call,in,CONTACT_0770_1,151,6.748325550816532,2,True
+919820000770,2024-01-03 20:52:00,call,in,CONTACT_0770_3,667,4.219160033273485,2,True
+919820000770,2024-01-03 21:03:00,text,in,CONTACT_0770_0,0,30.277840020102282,2,True
+919820000770,2024-01-03 03:22:00,call,out,CONTACT_0770_0,114,7.00603942038357,2,True
+919820000770,2024-01-03 05:30:00,call,out,CONTACT_0770_0,147,24.760394708647173,2,True
+919820000770,2024-01-03 07:29:00,text,in,CONTACT_0770_4,0,68.01259382063765,2,True
+919820000770,2024-01-03 10:39:00,call,in,CONTACT_0770_0,73,22.889821338619967,2,True
+919820000770,2024-01-03 13:35:00,call,in,CONTACT_0770_2,123,1.8355852354522242,2,True
+919820000770,2024-01-03 18:12:00,text,out,CONTACT_0770_1,0,7.697464163353293,2,True
+919820000770,2024-01-03 14:49:00,text,in,CONTACT_0770_1,0,10.768391684897198,2,True
+919820000770,2024-01-03 12:50:00,call,out,CONTACT_0770_0,9,10.029447057176897,2,True
+919820000770,2024-01-03 21:39:00,text,out,CONTACT_0770_2,0,11.546619558176818,2,True
+919820000770,2024-01-04 16:18:00,text,out,CONTACT_0770_2,0,88.57879104019811,3,True
+919820000770,2024-01-04 17:47:00,text,in,CONTACT_0770_5,0,24.41687886542496,3,True
+919820000770,2024-01-04 07:24:00,call,out,CONTACT_0770_9,152,13.930478316129511,3,True
+919820000770,2024-01-04 11:52:00,text,out,CONTACT_0770_0,0,6.1012346276605065,3,True
+919820000770,2024-01-04 13:17:00,call,in,CONTACT_0770_0,40,11.818684761880816,3,True
+919820000770,2024-01-04 16:43:00,text,out,CONTACT_0770_3,0,38.977118997148274,3,True
+919820000770,2024-01-04 07:51:00,text,out,CONTACT_0770_0,0,2.1881203695402256,3,True
+919820000770,2024-01-04 04:07:00,call,out,CONTACT_0770_2,140,27.401040694784825,3,True
+919820000770,2024-01-04 15:31:00,text,out,CONTACT_0770_0,0,53.920178665693165,3,True
+919820000770,2024-01-04 16:23:00,text,out,CONTACT_0770_7,0,3.940773292538038,3,True
+919820000770,2024-01-04 19:57:00,call,out,CONTACT_0770_9,1100,5.359514410131866,3,True
+919820000770,2024-01-04 11:02:00,text,out,CONTACT_0770_0,0,8.816566944751154,3,True
+919820000770,2024-01-05 04:19:00,text,in,CONTACT_0770_0,0,5.181644600240361,4,True
+919820000770,2024-01-05 15:36:00,text,out,CONTACT_0770_8,0,38.98947718466301,4,True
+919820000770,2024-01-05 16:32:00,text,out,CONTACT_0770_0,0,64.71553296188479,4,True
+919820000770,2024-01-05 08:30:00,call,out,CONTACT_0770_6,563,59.055603166734016,4,True
+919820000770,2024-01-05 03:36:00,text,out,CONTACT_0770_2,0,6.082992443043161,4,True
+919820000770,2024-01-05 13:51:00,text,out,CONTACT_0770_9,0,35.281718979662806,4,True
+919820000770,2024-01-05 16:36:00,call,out,CONTACT_0770_2,105,31.305709627906598,4,True
