phone_number,timestamp,event_type,direction,contact_id,duration_sec,response_delay_min,day,weekday
+919820000349,2024-01-01 14:49:00,call,out,CONTACT_0349_4,68,13.353534797641077,0,True
+919820000349,2024-01-01 15:15:00,call,out,CONTACT_0349_2,27,40.47996693040959,0,True
+919820000349,2024-01-01 16:04:00,call,out,CONTACT_0349_8,5,83.86353984317584,0,True
+919820000349,2024-01-01 00:31:00,text,in,CONTACT_0349_2,0,2.628751728139698,0,True
+919820000349,2024-01-01 12:57:00,text,in,CONTACT_0349_2,0,19.39690621711328,0,True
+919820000349,2024-01-01 19:27:00,text,out,CONTACT_0349_0,0,2.7652034722713057,0,True
+919820000349,2024-01-01 21:15:00,text,in,CONTACT_0349_0,0,32.04992267612738,0,True
+919820000349,2024-01-01 17:21:00,call,in,CONTACT_0349_1,48,19.546012553467296,0,True
+919820000349,2024-01-01 16:00:00,call,out,CONTACT_0349_5,56,7.5253879439837075,0,True
+919820000349,2024-01-01 19:22:00,text,out,CONTACT_0349_8,0,46.31008891143274,0,True
+919820000349,2024-01-01 07:53:00,text,out,CONTACT_0349_1,0,47.20033899583211,0,True
+919820000349,2024-01-01 03:47:00,text,out,CONTACT_0349_3,0,49.948195279098385,0,True
+919820000349,2024-01-01 16:15:00,text,in,CONTACT_0349_7,0,14.010618034321709,0,True
+919820000349,2024-01-01 11:31:00,call,out,CONTACT_0349_2,109,35.00901910243838,0,True
+919820000349,2024-01-01 08:11:00,call,in,CONTACT_0349_1,575,4.153673636238876,0,True
+919820000349,2024-01-01 10:05:00,text,out,CONTACT_0349_3,0,45.30928505357156,0,True
+919820000349,2024-01-02 15:41:00,text,out,CONTACT_0349_0,0,61.256972820535324,1,True
+919820000349,2024-01-02 06:00:00,call,out,CONTACT_0349_0,134,31.470650039212185,1,True
+919820000349,2024-01-02 00:44:00,text,in,CONTACT_0349_0,0,11.6059860431031,1,True
+919820000349,2024-01-02 13:10:00,text,in,CONTACT_0349_3,0,0.5,1,True
+919820000349,2024-01-02 19:54:00,call,out,CONTACT_0349_2,42,28.887838510361,1,True
+919820000349,2024-01-02 13:53:00,call,in,CONTACT_0349_0,503,11.741916169767562,1,True
+919820000349,2024-01-02 12:48:00,text,out,CONTACT_0349_0,0,18.826068292195053,1,True
+919820000349,2024-01-02 02:57:00,text,out,CONTACT_0349_8,0,8.026667506440752,1,True
+919820000349,2024-01-02 14:10:00,text,in,CONTACT_0349_0,0,13.41226551601522,1,True
+919820000349,2024-01-02 00:46:00,call,out,CONTACT_0349_3,321,38.09327461213042,1,True
+919820000349,2024-01-02 12:39:00,call,out,CONTACT_0349_3,31,88.88130448007543,1,True
+919820000349,2024-01-02 06:59:00,text,in,CONTACT_0349_2,0,13.426090563752018,1,True
+919820000349,2024-01-03 01:49:00,text,in,CONTACT_0349_0,0,11.861071626325144,2,True
+919820000349,2024-01-03 23:46:00,call,out,CONTACT_0349_0,70,26.26632965568719,2,True
+919820000349,2024-01-03 18:53:00,call,out,CONTACT_0349_0,15,13.72811153008905,2,True
+919820000349,2024-01-03 12:59:00,text,out,CONTACT_0349_2,0,24.643375919458983,2,True
+919820000349,2024-01-03 11:00:00,text,in,CONTACT_0349_4,0,45.447746364290126,2,True
+919820000349,2024-01-03 11:01:00,call,out,CONTACT_0349_3,28,5.066408223850418,2,True
+919820000349,2024-01-03 17:25:00,text,in,CONTACT_0349_6,0,92.39993928427148,2,True
+919820000349,2024-01-03 01:03:00,text,in,CONTACT_0349_0,0,16.77776836290103,2,True
+919820000349,2024-01-03 04:22:00,call,out,CONTACT_0349_0,456,11.94589248304652,2,True
+919820000349,2024-01-03 20:07:00,call,out,CONTACT_0349_0,55,53.97759291361898,2,True
+919820000349,2024-01-03 18:36:00,call,in,CONTACT_0349_4,124,10.43526090641938,2,True
+919820000349,2024-01-03 01:16:00,call,in,CONTACT_0349_5,74,79.78063241322702,2,True
+919820000349,2024-01-03 12:07:00,text,in,CONTACT_0349_3,0,2.4227165953356553,2,True
+919820000349,2024-01-03 04:51:00,call,in,CONTACT_0349_1,135,44.433814951762365,2,True
+919820000349,2024-01-04 12:31:00,text,in,CONTACT_0349_0,0,4.843056650185809,3,True
+919820000349,2024-01-04 12:29:00,call,out,CONTACT_0349_1,15,27.65259831189763,3,True
+919820000349,2024-01-04 17:28:00,text,out,CONTACT_0349_0,0,15.599632199414485,3,True
+919820000349,2024-01-04 12:01:00,text,out,CONTACT_0349_2,0,37.49170414010374,3,True
+919820000349,2024-01-04 18:01:00,call,out,CONTACT_0349_0,122,14.338155048557034,3,True
+919820000349,2024-01-04 01:49:00,text,out,CONTACT_0349_0,0,41.018058908812385,3,True
+919820000349,2024-01-04 18:29:00,call,out,CONTACT_0349_0,111,0.5,3,True
