phone_number,timestamp,event_type,direction,contact_id,duration_sec,response_delay_min,day,weekday
+919820000620,2024-01-01 15:39:00,text,in,CONTACT_0620_3,0,9.137609138105265,0,True
+919820000620,2024-01-01 09:56:00,text,in,CONTACT_0620_13,0,18.279723348794295,0,True
+919820000620,2024-01-01 18:58:00,text,in,CONTACT_0620_5,0,0.5826322143067593,0,True
+919820000620,2024-01-01 14:15:00,call,out,CONTACT_0620_0,15,41.86858296441106,0,True
+919820000620,2024-01-01 10:14:00,text,out,CONTACT_0620_2,0,56.49961948859156,0,True
+919820000620,2024-01-01 15:34:00,text,in,CONTACT_0620_3,0,0.5,0,True
+919820000620,2024-01-01 11:19:00,text,in,CONTACT_0620_1,0,24.72185120368728,0,True
+919820000620,2024-01-01 06:01:00,text,out,CONTACT_0620_2,0,16.13147124062239,0,True
+919820000620,2024-01-01 15:00:00,text,out,CONTACT_0620_1,0,6.655924321543026,0,True
+919820000620,2024-01-01 15:34:00,call,in,CONTACT_0620_12,81,43.138029930329466,0,True
+919820000620,2024-01-01 00:16:00,call,in,CONTACT_0620_3,272,46.81616396828605,0,True
+919820000620,2024-01-01 20:27:00,call,in,CONTACT_0620_0,49,38.79454970648715,0,True
+919820000620,2024-01-01 10:02:00,text,in,CONTACT_0620_0,0,11.364653225933884,0,True
+919820000620,2024-01-01 06:44:00,call,in,CONTACT_0620_8,85,1.859670534358507,0,True
+919820000620,2024-01-01 19:47:00,text,in,CONTACT_0620_3,0,65.64757364200496,0,True
+919820000620,2024-01-01 11:32:00,call,in,CONTACT_0620_0,75,15.147566565370532,0,True
+919820000620,2024-01-01 15:56:00,text,out,CONTACT_0620_1,0,17.88946382127159,0,True
+919820000620,2024-01-01 08:08:00,text,out,CONTACT_0620_2,0,5.255834883331266,0,True
+919820000620,2024-01-02 09:08:00,call,out,CONTACT_0620_9,29,12.795997620775385,1,True
+919820000620,2024-01-02 02:24:00,call,in,CONTACT_0620_0,71,3.9912879245262665,1,True
+919820000620,2024-01-02 16:37:00,call,out,CONTACT_0620_4,18,19.05927513096025,1,True
+919820000620,2024-01-02 04:27:00,call,in,CONTACT_0620_0,324,8.906915099816313,1,True
+919820000620,2024-01-02 19:46:00,text,out,CONTACT_0620_6,0,12.423011004521118,1,True
+919820000620,2024-01-02 12:37:00,call,in,CONTACT_0620_0,5,68.78963114169417,1,True
+919820000620,2024-01-02 14:52:00,text,out,CONTACT_0620_4,0,19.912834132987072,1,True
+919820000620,2024-01-02 12:15:00,call,out,CONTACT_0620_3,20,19.41445524033488,1,True
