phone_number,timestamp,event_type,direction,contact_id,duration_sec,response_delay_min,day,weekday
+919820000870,2024-01-01 13:34:00,call,out,CONTACT_0870_0,158,15.81632142042462,0,True
+919820000870,2024-01-01 16:23:00,text,out,CONTACT_0870_4,0,6.204841960865345,0,True
+919820000870,2024-01-01 16:23:00,text,out,CONTACT_0870_0,0,10.924555303405377,0,True
+919820000870,2024-01-01 19:13:00,call,out,CONTACT_0870_13,68,7.878023548578048,0,True
+919820000870,2024-01-01 14:27:00,text,out,CONTACT_0870_0,0,7.476057875060237,0,True
+919820000870,2024-01-01 09:34:00,text,in,CONTACT_0870_3,0,3.4208088563687333,0,True
+919820000870,2024-01-01 07:38:00,call,out,CONTACT_0870_0,572,29.307506792428576,0,True
+919820000870,2024-01-01 14:18:00,text,in,CONTACT_0870_0,0,41.08442841308885,0,True
+919820000870,2024-01-01 02:04:00,text,in,CONTACT_0870_0,0,8.855845181188124,0,True
+919820000870,2024-01-01 17:07:00,call,out,CONTACT_0870_0,5,36.36029393665048,0,True
+919820000870,2024-01-01 11:33:00,text,out,CONTACT_0870_0,0,3.0780683635899235,0,True
+919820000870,2024-01-01 18:54:00,text,in,CONTACT_0870_10,0,34.57712626394154,0,True
+919820000870,2024-01-01 11:24:00,text,out,CONTACT_0870_9,0,5.297252647099219,0,True
+919820000870,2024-01-01 15:51:00,call,in,CONTACT_0870_8,186,6.2188745674775605,0,True
+919820000870,2024-01-01 19:00:00,text,out,CONTACT_0870_9,0,11.073842822295022,0,True
+919820000870,2024-01-01 20:36:00,call,in,CONTACT_0870_2,57,15.735836592962027,0,True
+919820000870,2024-01-01 13:30:00,text,in,CONTACT_0870_10,0,14.764231275540084,0,True
+919820000870,2024-01-01 08:48:00,text,out,CONTACT_0870_1,0,1.720247041533961,0,True
+919820000870,2024-01-01 06:58:00,call,out,CONTACT_0870_4,114,5.363354815202494,0,True
+919820000870,2024-01-01 02:28:00,call,out,CONTACT_0870_13,99,1.5377950808353895,0,True
+919820000870,2024-01-01 13:48:00,text,in,CONTACT_0870_0,0,7.098180234671527,0,True
+919820000870,2024-01-01 20:48:00,call,out,CONTACT_0870_0,73,1.6942537029759053,0,True
+919820000870,2024-01-01 13:36:00,call,out,CONTACT_0870_11,407,0.5,0,True
+919820000870,2024-01-01 19:49:00,text,out,CONTACT_0870_9,0,18.829985223882673,0,True
+919820000870,2024-01-02 17:22:00,call,in,CONTACT_0870_13,337,6.4235424250080815,1,True
+919820000870,2024-01-02 00:49:00,call,in,CONTACT_0870_0,15,28.359248652905503,1,True
+919820000870,2024-01-02 18:14:00,call,in,CONTACT_0870_7,5,19.872223810182703,1,True
+919820000870,2024-01-02 11:28:00,call,in,CONTACT_0870_0,93,20.401438569291205,1,True
+919820000870,2024-01-02 11:48:00,call,in,CONTACT_0870_3,14,1.8218509902368998,1,True
+919820000870,2024-01-02 13:42:00,call,out,CONTACT_0870_7,12,17.441108520579476,1,True
+919820000870,2024-01-02 16:48:00,call,out,CONTACT_0870_0,191,4.922822724170065,1,True
+919820000870,2024-01-02 02:34:00,text,in,CONTACT_0870_8,0,23.818249853476672,1,True
+919820000870,2024-01-02 14:52:00,text,in,CONTACT_0870_0,0,36.51628386094797,1,True
+919820000870,2024-01-02 20:39:00,text,out,CONTACT_0870_1,0,10.52228604291714,1,True
+919820000870,2024-01-02 02:27:00,call,in,CONTACT_0870_7,321,1.6966047973872205,1,True
+919820000870,2024-01-02 16:50:00,call,in,CONTACT_0870_8,222,4.619932692853141,1,True
+919820000870,2024-01-02 14:43:00,call,in,CONTACT_0870_2,170,4.860577823335151,1,True
+919820000870,2024-01-02 09:05:00,text,out,CONTACT_0870_0,0,31.875503578189807,1,True
+919820000870,2024-01-02 16:19:00,text,in,CONTACT_0870_2,0,20.94903639374156,1,True
+919820000870,2024-01-02 18:13:00,text,out,CONTACT_0870_0,0,2.2607746515027345,1,True
+919820000870,2024-01-02 09:17:00,text,in,CONTACT_0870_3,0,14.207054662172357,1,True
+919820000870,2024-01-02 12:07:00,text,in,CONTACT_0870_8,0,0.5,1,True
+919820000870,2024-01-02 14:48:00,text,in,CONTACT_0870_5,0,1.3239561169426093,1,True
+919820000870,2024-01-02 14:03:00,text,in,CONTACT_0870_1,0,12.37336267607836,1,True
+919820000870,2024-01-02 22:21:00,call,out,CONTACT_0870_8,10,1.7075934510438049,1,True
+919820000870,2024-01-02 12:49:00,call,out,CONTACT_0870_11,83,7.834337528937921,1,True
+919820000870,2024-01-02 17:04:00,text,in,CONTACT_0870_0,0,23.775564458443597,1,True
+919820000870,2024-01-02 11:19:00,call,in,CONTACT_0870_6,12,1.1889798321452019,1,True
+919820000870,2024-01-02 11:38:00,text,in,CONTACT_0870_1,0,2.4154144221459566,1,True
+919820000870,2024-01-02 21:17:00,text,in,CONTACT_0870_5,0,0.6687165677123427,1,True
+919820000870,2024-01-03 08:21:00,call,in,CONTACT_0870_4,86,2.9777403346609925,2,True
+919820000870,2024-01-03 05:20:00,call,in,CONTACT_0870_8,34,16.197090821516444,2,True
+919820000870,2024-01-03 14:29:00,text,out,CONTACT_0870_5,0,3.1927331050139114,2,True
+919820000870,2024-01-03 22:09:00,call,out,CONTACT_0870_2,93,5.9070403669812315,2,True
+919820000870,2024-01-03 02:56:00,text,out,CONTACT_0870_0,0,14.2473798689575,2,True
+919820000870,2024-01-03 10:13:00,text,out,CONTACT_0870_2,0,0.5,2,True
+919820000870,2024-01-03 17:39:00,text,in,CONTACT_0870_4,0,4.519247637527324,2,True
+919820000870,2024-01-03 17:16:00,call,in,CONTACT_0870_11,39,17.139102235960536,2,True
+919820000870,2024-01-03 21:05:00,call,in,CONTACT_0870_8,304,8.829257249756065,2,True
+919820000870,2024-01-03 17:13:00,call,in,CONTACT_0870_0,116,9.094491685884636,2,True
+919820000870,2024-01-03 13:01:00,call,in,CONTACT_0870_2,174,7.740795031784914,2,True
+919820000870,2024-01-03 12:48:00,text,in,CONTACT_0870_0,0,3.3375867145364095,2,True
+919820000870,2024-01-03 15:07:00,call,out,CONTACT_0870_9,40,5.908119780560243,2,True
+919820000870,2024-01-03 21:02:00,text,out,CONTACT_0870_3,0,1.4541211668598994,2,True
+919820000870,2024-01-03 13:28:00,text,out,CONTACT_0870_7,0,4.542112252771228,2,True
+919820000870,2024-01-03 08:58:00,text,in,CONTACT_0870_12,0,1.1051259348318665,2,True
+919820000870,2024-01-03 23:42:00,text,in,CONTACT_0870_0,0,4.931820978377074,2,True
+919820000870,2024-01-03 12:19:00,text,out,CONTACT_0870_0,0,10.360392650407318,2,True
+919820000870,2024-01-03 01:26:00,call,in,CONTACT_0870_11,214,3.868217450129606,2,True
+919820000870,2024-01-03 09:33:00,text,in,CONTACT_0870_1,0,46.11244368016043,2,True
+919820000870,2024-01-03 11:30:00,text,out,CONTACT_0870_0,0,32.564238045115495,2,True
+919820000870,2024-01-03 16:43:00,text,in,CONTACT_0870_1,0,4.516248326483538,2,True
+919820000870,2024-01-03 14:31:00,call,out,CONTACT_0870_8,49,18.477697955107093,2,True
+919820000870,2024-01-03 23:58:00,text,out,CONTACT_0870_5,0,7.015392890548245,2,True
+919820000870,2024-01-03 16:56:00,call,out,CONTACT_0870_7,24,11.026457971514679,2,True
+919820000870,2024-01-03 12:19:00,text,out,CONTACT_0870_7,0,11.778113070083954,2,True
+919820000870,2024-01-04 13:18:00,text,out,CONTACT_0870_0,0,0.5,3,True
+919820000870,2024-01-04 02:52:00,call,out,CONTACT_0870_13,5,10.913934496148233,3,True
+919820000870,2024-01-04 21:30:00,call,in,CONTACT_0870_1,14,13.83114739788541,3,True
+919820000870,2024-01-04 02:40:00,text,in,CONTACT_0870_0,0,27.15728970502339,3,True
+919820000870,2024-01-04 18:53:00,call,in,CONTACT_0870_0,111,3.965346282305775,3,True
+919820000870,2024-01-04 08:32:00,call,in,CONTACT_0870_9,156,11.27824468187106,3,True
+919820000870,2024-01-04 13:06:00,text,in,CONTACT_0870_6,0,6.187919740365928,3,True
+919820000870,2024-01-04 07:49:00,call,in,CONTACT_0870_0,11,15.518462523734328,3,True
+919820000870,2024-01-04 03:13:00,text,in,CONTACT_0870_0,0,30.465513002642275,3,True
+919820000870,2024-01-04 11:36:00,text,out,CONTACT_0870_1,0,4.662052602468432,3,True
+919820000870,2024-01-04 07:04:00,call,out,CONTACT_0870_0,8,12.17368659812598,3,True
+919820000870,2024-01-04 05:06:00,text,in,CONTACT_0870_6,0,3.580237721533891,3,True
+919820000870,2024-01-04 06:19:00,call,in,CONTACT_0870_6,91,14.583110728516804,3,True
+919820000870,2024-01-04 13:14:00,text,in,CONTACT_0870_3,0,0.5,3,True
+919820000870,2024-01-04 14:15:00,text,out,CONTACT_0870_2,0,5.069989485266988,3,True
+919820000870,2024-01-04 14:51:00,text,in,CONTACT_0870_3,0,1.9360400741720198,3,True
+919820000870,2024-01-04 12:19:00,text,in,CONTACT_0870_0,0,5.347926244406939,3,True
+919820000870,2024-01-04 02:24:00,text,out,CONTACT_0870_0,0,19.1806262961055,3,True
+919820000870,2024-01-04 12:27:00,text,out,CONTACT_0870_8,0,1.857265905443223,3,True
+919820000870,2024-01-04 14:41:00,call,out,CONTACT_0870_1,11,2.1865156393912177,3,True
+919820000870,2024-01-04 13:43:00,call,in,CONTACT_0870_0,38,2.8790052452634467,3,True
+919820000870,2024-01-04 18:52:00,call,out,CONTACT_0870_9,53,0.5,3,True
+919820000870,2024-01-04 23:30:00,call,in,CONTACT_0870_1,80,9.718384804284057,3,True
+919820000870,2024-01-05 11:40:00,call,in,CONTACT_0870_4,40,30.396177415078704,4,True
+919820000870,2024-01-05 11:51:00,call,out,CONTACT_0870_0,298,7.565976756225159,4,True
+919820000870,2024-01-05 22:41:00,text,in,CONTACT_0870_0,0,5.118586721149129,4,True
+919820000870,2024-01-05 10:04:00,text,in,CONTACT_0870_0,0,0.5,4,True
+919820000870,2024-01-05 18:01:00,call,in,CONTACT_0870_0,122,5.355756239165343,4,True
+919820000870,2024-01-05 16:51:00,call,in,CONTACT_0870_0,255,5.1039163389246704,4,True
+919820000870,2024-01-05 16:30:00,text,out,CONTACT_0870_6,0,4.181627722724414,4,True
+919820000870,2024-01-05 18:42:00,text,out,CONTACT_0870_1,0,0.5,4,True
+919820000870,2024-01-05 07:40:00,text,in,CONTACT_0870_2,0,1.1330968209403331,4,True
+919820000870,2024-01-05 14:22:00,text,out,CONTACT_0870_0,0,4.683141299487951,4,True
+919820000870,2024-01-05 12:54:00,text,out,CONTACT_0870_0,0,1.226748559921159,4,True
+919820000870,2024-01-05 12:24:00,text,in,CONTACT_0870_12,0,21.29752260754164,4,True
+919820000870,2024-01-05 19:51:00,call,out,CONTACT_0870_0,151,17.765667452355874,4,True
+919820000870,2024-01-05 20:04:00,text,out,CONTACT_0870_10,0,1.2413961148979589,4,True
+919820000870,2024-01-05 17:07:00,text,in,CONTACT_0870_2,0,18.50739020860205,4,True
+919820000870,2024-01-05 11:26:00,text,out,CONTACT_0870_9,0,18.499185750369158,4,True
+919820000870,2024-01-05 15:27:00,text,out,CONTACT_0870_5,0,20.26989087055155,4,True
+919820000870,2024-01-05 13:03:00,text,in,CONTACT_0870_2,0,10.454890394105986,4,True
+919820000870,2024-01-05 12:05:00,call,out,CONTACT_0870_0,12,0.6131919929900089,4,True
+919820000870,2024-01-05 13:22:00,text,out,CONTACT_0870_7,0,1.4591691985181867,4,True
+919820000870,2024-01-06 11:53:00,text,out,CONTACT_0870_1,0,15.085746880333671,5,False
+919820000870,2024-01-06 14:51:00,call,out,CONTACT_0870_0,45,2.032895216385252,5,False
+919820000870,2024-01-06 00:58:00,text,out,CONTACT_0870_7,0,5.813990949914047,5,False
+919820000870,2024-01-06 13:33:00,text,out,CONTACT_0870_0,0,7.157110561018399,5,False
+919820000870,2024-01-06 09:17:00,text,in,CONTACT_0870_8,0,3.9901396123213675,5,False
+919820000870,2024-01-06 16:00:00,call,out,CONTACT_0870_2,47,4.93623227180754,5,False
+919820000870,2024-01-06 03:11:00,text,out,CONTACT_0870_1,0,1.636569754556167,5,False
+919820000870,2024-01-06 17:49:00,call,out,CONTACT_0870_3,14,12.502384533154837,5,False
+919820000870,2024-01-06 10:14:00,text,in,CONTACT_0870_0,0,38.86325290925491,5,False
+919820000870,2024-01-06 19:06:00,call,out,CONTACT_0870_2,195,16.744695605365386,5,False
+919820000870,2024-01-06 08:40:00,text,out,CONTACT_0870_5,0,26.68017282311666,5,False
+919820000870,2024-01-06 00:15:00,call,in,CONTACT_0870_0,41,3.4032070588125216,5,False
+919820000870,2024-01-06 05:59:00,text,out,CONTACT_0870_2,0,18.465458256094582,5,False
