phone_number,timestamp,latitude,longitude,tower_id,near_railway_node
+919820000949,2024-01-01 19:33:00,19.054470803540678,72.86749093527615,TWR_HOME_Chembur,0
+919820000949,2024-01-01 14:00:00,18.975019889472655,72.84375950388984,TWR_24_0949,0
+919820000949,2024-01-01 04:21:00,19.050096818622162,72.87843931071366,TWR_25_0949,1
+919820000949,2024-01-01 01:59:00,19.05627917062063,72.8510169423466,TWR_26_0949,0
+919820000949,2024-01-01 03:54:00,19.033074408414404,72.89147852681016,TWR_HOME_Chembur,0
+919820000949,2024-01-01 22:25:00,19.018280063029398,72.92030199748974,TWR_HOME_Chembur,0
+919820000949,2024-01-01 22:51:00,19.050751612568373,72.8925651463168,TWR_27_0949,1
+919820000949,2024-01-01 01:16:00,19.061128479162882,72.87797529559234,TWR_28_0949,0
+919820000949,2024-01-02 10:22:00,18.979751338636106,72.83017350562838,TWR_29_0949,1
+919820000949,2024-01-02 04:52:00,19.019046740203105,72.91692676929397,TWR_30_0949,1
+919820000949,2024-01-02 05:50:00,19.08383392892183,72.91331125583636,TWR_HOME_Chembur,1
+919820000949,2024-01-02 12:18:00,19.046236089291646,72.91710355539944,TWR_HOME_Chembur,1
+919820000949,2024-01-02 10:00:00,18.97570747859485,72.83962176621314,TWR_31_0949,0
+919820000949,2024-01-02 22:37:00,19.024558258573688,72.87202543359145,TWR_32_0949,1
+919820000949,2024-01-02 19:36:00,19.06914245439533,72.91333580246935,TWR_HOME_Chembur,1
+919820000949,2024-01-02 02:57:00,19.0669605949411,72.92128070290599,TWR_HOME_Chembur,0
+919820000949,2024-01-02 20:55:00,19.035061462559803,72.87386196163665,TWR_HOME_Chembur,0
+919820000949,2024-01-02 05:54:00,19.047229723113265,72.91576771590957,TWR_HOME_Chembur,1
+919820000949,2024-01-02 17:07:00,19.041629253579284,72.87152623241212,TWR_33_0949,0
+919820000949,2024-01-02 12:28:00,19.05292119006939,72.90597586024553,TWR_HOME_Chembur,1
+919820000949,2024-01-02 10:23:00,19.04909638168244,72.90526800976568,TWR_HOME_Chembur,0
+919820000949,2024-01-02 20:09:00,19.06174265912938,72.89620936088805,TWR_34_0949,0
+919820000949,2024-01-03 15:27:00,19.06560712035947,72.90922091723387,TWR_HOME_Chembur,0
+919820000949,2024-01-03 05:16:00,19.057177356380546,72.89543019010677,TWR_HOME_Chembur,1
+919820000949,2024-01-03 00:06:00,19.0550082886534,72.93290622762765,TWR_35_0949,0
+919820000949,2024-01-03 16:45:00,19.077614615418593,72.89620266200588,TWR_36_0949,0
+919820000949,2024-01-03 11:43:00,18.96914734596832,72.85063822012194,TWR_37_0949,1
+919820000949,2024-01-03 22:36:00,19.040921494037683,72.90380088749984,TWR_38_0949,0
+919820000949,2024-01-03 19:55:00,18.979320791559818,72.8447549408933,TWR_39_0949,1
+919820000949,2024-01-03 16:41:00,19.03880030317538,72.88899453518866,TWR_HOME_Chembur,1
