phone_number,timestamp,latitude,longitude,tower_id,near_railway_node
+919820000048,2024-01-01 17:34:00,19.228488379226864,72.84725158749436,TWR_24_0048,0
+919820000048,2024-01-01 19:24:00,19.266738518906934,72.85997895593356,TWR_25_0048,0
+919820000048,2024-01-01 10:44:00,19.09201775151045,72.80691730422743,TWR_26_0048,0
+919820000048,2024-01-01 06:18:00,19.261364278358318,72.86154405169981,TWR_HOME_Dahisar,0
+919820000048,2024-01-01 09:20:00,19.09239471378319,72.78692030539894,TWR_27_0048,1
+919820000048,2024-01-01 13:26:00,19.090471500558625,72.80774526488283,TWR_28_0048,0
+919820000048,2024-01-01 09:38:00,19.086839932084676,72.88348664599005,TWR_29_0048,1
+919820000048,2024-01-01 13:49:00,19.25519856364278,72.87467057279251,TWR_HOME_Dahisar,0
+919820000048,2024-01-01 09:18:00,19.262133583696972,72.8402688530352,TWR_HOME_Dahisar,0
+919820000048,2024-01-01 21:04:00,19.251860444136955,72.83980538863412,TWR_HOME_Dahisar,0
+919820000048,2024-01-01 02:12:00,19.293335271411415,72.85807194291978,TWR_30_0048,1
+919820000048,2024-01-01 12:33:00,19.087967587804606,72.87129145905298,TWR_31_0048,1
+919820000048,2024-01-01 06:59:00,19.231400940096144,72.87026023644867,TWR_32_0048,0
+919820000048,2024-01-01 08:40:00,19.289648971682528,72.86819235106783,TWR_HOME_Dahisar,0
+919820000048,2024-01-01 15:47:00,19.277913527989867,72.88606020439047,TWR_33_0048,0
+919820000048,2024-01-02 12:54:00,19.120060017293266,72.9680661814271,TWR_34_0048,0
+919820000048,2024-01-02 17:49:00,19.25874322414753,72.89856439084605,TWR_35_0048,0
+919820000048,2024-01-02 01:27:00,19.240875938452685,72.8385904729303,TWR_36_0048,1
+919820000048,2024-01-02 08:04:00,19.13282908217913,72.96543934487907,TWR_37_0048,0
+919820000048,2024-01-02 17:14:00,19.25074096424267,72.85840746608298,TWR_HOME_Dahisar,1
+919820000048,2024-01-02 23:45:00,19.24119710175983,72.87570898184525,TWR_HOME_Dahisar,0
+919820000048,2024-01-02 06:16:00,19.228141370591484,72.85316856245764,TWR_38_0048,0
+919820000048,2024-01-02 17:46:00,19.131916833482208,72.9727504407281,TWR_39_0048,0
