phone_number,timestamp,latitude,longitude,tower_id,near_railway_node
+919820000517,2024-01-01 16:57:00,19.123730141747526,72.91949906857278,TWR_24_0517,1
+919820000517,2024-01-01 16:58:00,19.088464745751065,72.9291095465659,TWR_25_0517,0
+919820000517,2024-01-01 22:09:00,19.114455924765316,72.93510601677391,TWR_26_0517,1
+919820000517,2024-01-01 04:45:00,19.09425558433852,72.93676313189792,TWR_HOME_Vikhroli,0
+919820000517,2024-01-01 19:34:00,19.10470531174326,72.91393812290971,TWR_HOME_Vikhroli,1
+919820000517,2024-01-01 06:31:00,19.110449160700707,72.92592978043525,TWR_27_0517,0
+919820000517,2024-01-01 21:52:00,19.098576551321557,72.93993425438889,TWR_HOME_Vikhroli,0
+919820000517,2024-01-01 00:45:00,19.112597639161535,72.93556694400928,TWR_HOME_Vikhroli,0
+919820000517,2024-01-01 16:28:00,19.130109919314467,72.9107168804478,TWR_HOME_Vikhroli,0
+919820000517,2024-01-02 21:37:00,19.0834831410379,72.89494006957075,TWR_28_0517,0
+919820000517,2024-01-02 16:08:00,19.12835110900704,72.92507733416302,TWR_HOME_Vikhroli,0
+919820000517,2024-01-02 21:46:00,19.093871439720527,72.91724150508551,TWR_HOME_Vikhroli,1
+919820000517,2024-01-02 16:59:00,19.104796241585394,72.94186920773068,TWR_HOME_Vikhroli,0
+919820000517,2024-01-02 19:24:00,19.122427849109176,72.93305872000877,TWR_29_0517,0
+919820000517,2024-01-02 01:34:00,19.115378344304446,72.91732501035183,TWR_30_0517,0
+919820000517,2024-01-02 21:20:00,19.096640056807562,72.92054660536441,TWR_31_0517,1
+919820000517,2024-01-02 02:22:00,19.112764552722055,72.94512719384649,TWR_HOME_Vikhroli,0
+919820000517,2024-01-02 14:09:00,19.11174848963965,72.9085483085555,TWR_32_0517,0
+919820000517,2024-01-02 14:33:00,19.11893133283096,72.9217980745132,TWR_HOME_Vikhroli,1
+919820000517,2024-01-02 17:30:00,19.108824737128163,72.9397567897039,TWR_HOME_Vikhroli,0
+919820000517,2024-01-03 14:57:00,19.09070202836116,72.95519042114891,TWR_HOME_Vikhroli,1
+919820000517,2024-01-03 01:04:00,19.107601801714612,72.9302317063407,TWR_33_0517,0
+919820000517,2024-01-03 22:23:00,19.141857024587402,72.90636123464539,TWR_34_0517,1
+919820000517,2024-01-03 19:59:00,19.099961650934322,72.90489043538254,TWR_35_0517,0
+919820000517,2024-01-03 21:44:00,19.108639871683884,72.94110856709521,TWR_36_0517,0
+919820000517,2024-01-03 20:58:00,19.10401381514688,72.95008552355536,TWR_HOME_Vikhroli,0
+919820000517,2024-01-03 03:16:00,19.141066345305703,72.9165867665378,TWR_HOME_Vikhroli,0
+919820000517,2024-01-03 00:37:00,19.097947925665007,72.91906103124765,TWR_HOME_Vikhroli,0
+919820000517,2024-01-03 10:15:00,19.11709673393984,72.92366404607682,TWR_37_0517,0
+919820000517,2024-01-03 17:22:00,19.134911887442613,72.90700557525618,TWR_HOME_Vikhroli,1
+919820000517,2024-01-04 18:49:00,19.11716650675161,72.93924964547901,TWR_HOME_Vikhroli,0
+919820000517,2024-01-04 12:53:00,19.10417649457928,72.91888610318986,TWR_HOME_Vikhroli,1
+919820000517,2024-01-04 10:00:00,19.11521262250624,72.9345396124922,TWR_38_0517,0
+919820000517,2024-01-04 15:31:00,19.11480999193337,72.93242277085778,TWR_39_0517,0
+919820000517,2024-01-04 02:33:00,19.102812568764243,72.92423666698897,TWR_HOME_Vikhroli,1
+919820000517,2024-01-04 23:16:00,19.10193589971486,72.94165892804618,TWR_40_0517,0
+919820000517,2024-01-04 23:32:00,19.095565359066185,72.91297458043775,TWR_HOME_Vikhroli,1
+919820000517,2024-01-04 07:30:00,19.11456550241979,72.93744089179992,TWR_41_0517,0
+919820000517,2024-01-04 03:30:00,19.09924867710058,72.93009925546097,TWR_42_0517,0
+919820000517,2024-01-04 22:32:00,19.117375464630413,72.9315717338513,TWR_HOME_Vikhroli,0
+919820000517,2024-01-04 02:19:00,19.11815850383952,72.91947073070507,TWR_43_0517,0
+919820000517,2024-01-04 16:04:00,19.120797985897386,72.93603978698007,TWR_HOME_Vikhroli,1
+919820000517,2024-01-04 00:53:00,19.091186853906965,72.92374955734354,TWR_44_0517,0
+919820000517,2024-01-04 21:58:00,19.111065596641552,72.95093136251586,TWR_HOME_Vikhroli,1
+919820000517,2024-01-05 18:21:00,19.115212503256366,72.93121133603037,TWR_HOME_Vikhroli,0
+919820000517,2024-01-05 07:05:00,19.096051199777758,72.91419468287248,TWR_HOME_Vikhroli,0
+919820000517,2024-01-05 07:20:00,19.13600272123994,72.92393142234636,TWR_HOME_Vikhroli,0
+919820000517,2024-01-05 18:29:00,19.07904801512547,72.917226848741,TWR_45_0517,1
+919820000517,2024-01-05 03:53:00,19.101781520578797,72.9375784620257,TWR_46_0517,1
+919820000517,2024-01-05 10:06:00,19.13662196675371,72.91929985205418,TWR_HOME_Vikhroli,0
+919820000517,2024-01-05 12:07:00,19.108612099157906,72.92074026143787,TWR_47_0517,1
+919820000517,2024-01-05 14:51:00,19.106327391708177,72.92718195005588,TWR_HOME_Vikhroli,1
+919820000517,2024-01-05 20:58:00,19.094477653583603,72.93018356531546,TWR_HOME_Vikhroli,0
+919820000517,2024-01-06 04:20:00,19.11374230287224,72.94732787906156,TWR_HOME_Vikhroli,0
+919820000517,2024-01-06 15:32:00,19.09447559636445,72.92440468789358,TWR_48_0517,0
+919820000517,2024-01-06 19:57:00,19.104746120859307,72.9185811024744,TWR_HOME_Vikhroli,0
+919820000517,2024-01-06 17:11:00,19.096309390027393,72.91788713813914,TWR_49_0517,0
+919820000517,2024-01-06 05:15:00,19.09066842011779,72.92429429682812,TWR_44_0517,0
+919820000517,2024-01-06 08:18:00,19.09431390411925,72.93996517708827,TWR_50_0517,0
+919820000517,2024-01-06 14:40:00,19.103422528196617,72.91667526847698,TWR_HOME_Vikhroli,0
+919820000517,2024-01-06 08:51:00,19.125237424043366,72.92850370733953,TWR_HOME_Vikhroli,0
+919820000517,2024-01-07 00:57:00,19.119988730867746,72.91627555757576,TWR_51_0517,0
+919820000517,2024-01-07 08:18:00,19.144127928436937,72.94842849843984,TWR_HOME_Vikhroli,0
+919820000517,2024-01-07 11:21:00,19.09941242119388,72.92812659369095,TWR_HOME_Vikhroli,1
+919820000517,2024-01-07 15:15:00,19.123049816301094,72.91799100057898,TWR_HOME_Vikhroli,0
+919820000517,2024-01-07 11:04:00,19.10960022484008,72.93599262795505,TWR_HOME_Vikhroli,1
+919820000517,2024-01-07 00:39:00,19.116893137520364,72.94012963864425,TWR_52_0517,0
+919820000517,2024-01-07 19:55:00,19.100674138422715,72.92617839983265,TWR_53_0517,1
+919820000517,2024-01-07 04:44:00,19.12930339736341,72.92289148843138,TWR_HOME_Vikhroli,0
+919820000517,2024-01-07 20:26:00,19.099383152455935,72.9283377129244,TWR_54_0517,1
+919820000517,2024-01-07 17:32:00,19.110316243747075,72.92336895905154,TWR_HOME_Vikhroli,0
+919820000517,2024-01-07 23:03:00,19.10636802552599,72.93155936956153,TWR_HOME_Vikhroli,0
+919820000517,2024-01-07 07:19:00,19.10494493005033,72.92700240193679,TWR_HOME_Vikhroli,1
+919820000517,2024-01-07 03:42:00,19.106886662214624,72.91941474856255,TWR_HOME_Vikhroli,0
+919820000517,2024-01-08 01:55:00,19.112236254444,72.93375295173645,TWR_55_0517,1
+919820000517,2024-01-08 16:54:00,19.10702834613772,72.94715290806442,TWR_HOME_Vikhroli,0
+919820000517,2024-01-08 15:58:00,19.102319022229292,72.92219336138828,TWR_HOME_Vikhroli,0
+919820000517,2024-01-08 02:38:00,19.115392985269263,72.92907371912065,TWR_56_0517,1
+919820000517,2024-01-08 08:48:00,19.117640945056205,72.9010028091456,TWR_57_0517,1
+919820000517,2024-01-08 01:21:00,19.106340076179016,72.91806255683309,TWR_HOME_Vikhroli,0
