phone_number,timestamp,latitude,longitude,tower_id,near_railway_node
+919820000327,2024-01-01 13:51:00,19.24192813257141,72.88824519778406,TWR_24_0327,0
+919820000327,2024-01-01 16:22:00,19.243436507289847,72.88463319966496,TWR_HOME_Borivali,0
+919820000327,2024-01-01 23:35:00,19.209618927816706,72.8592445355751,TWR_HOME_Borivali,0
+919820000327,2024-01-01 14:16:00,19.15238539091374,72.87959783752684,TWR_25_0327,1
+919820000327,2024-01-01 12:12:00,19.245514541496867,72.87893798355265,TWR_HOME_Borivali,0
+919820000327,2024-01-01 04:44:00,19.25432204104591,72.86581456991989,TWR_HOME_Borivali,0
+919820000327,2024-01-01 06:33:00,19.22534065518844,72.87668791887029,TWR_HOME_Borivali,1
+919820000327,2024-01-01 09:03:00,19.231539177752197,72.86032831751946,TWR_HOME_Borivali,0
+919820000327,2024-01-01 02:37:00,19.243879926964407,72.840684649398,TWR_26_0327,0
+919820000327,2024-01-01 19:39:00,19.254159959403626,72.8863562534594,TWR_27_0327,0
+919820000327,2024-01-01 06:43:00,19.23992281475412,72.85549679093299,TWR_HOME_Borivali,1
+919820000327,2024-01-01 12:52:00,19.217960772140092,72.84295528732717,TWR_28_0327,0
+919820000327,2024-01-01 17:42:00,19.21456785640125,72.84311878513014,TWR_HOME_Borivali,0
+919820000327,2024-01-02 11:18:00,19.235844744324123,72.83679075150548,TWR_HOME_Borivali,0
+919820000327,2024-01-02 00:23:00,19.226314382875024,72.85966942491147,TWR_29_0327,0
+919820000327,2024-01-02 18:27:00,19.25420723897614,72.88257065602654,TWR_30_0327,0
+919820000327,2024-01-02 23:15:00,19.231905946821172,72.87273107838656,TWR_31_0327,1
+919820000327,2024-01-02 09:58:00,19.246413505251407,72.87836085475666,TWR_32_0327,0
+919820000327,2024-01-02 19:50:00,19.252150684584333,72.8862946051205,TWR_33_0327,1
+919820000327,2024-01-02 13:41:00,19.25180361750873,72.87856260489876,TWR_HOME_Borivali,1
+919820000327,2024-01-02 21:35:00,19.243178243168998,72.86460228161565,TWR_HOME_Borivali,0
+919820000327,2024-01-02 06:07:00,19.2436148119056,72.86305501507124,TWR_HOME_Borivali,0
+919820000327,2024-01-02 03:10:00,19.204023168467856,72.86077632994912,TWR_HOME_Borivali,0
+919820000327,2024-01-02 15:31:00,19.228680312382597,72.84119643795052,TWR_HOME_Borivali,1
+919820000327,2024-01-02 05:53:00,19.234356650124823,72.8592901076052,TWR_HOME_Borivali,0
+919820000327,2024-01-02 02:27:00,19.23823537039468,72.8634459794573,TWR_34_0327,1
+919820000327,2024-01-02 18:14:00,19.249421454480746,72.88767702531874,TWR_35_0327,1
+919820000327,2024-01-03 14:39:00,19.149079005158395,72.87175385956832,TWR_36_0327,0
+919820000327,2024-01-03 13:59:00,19.142443060354204,72.87592599241329,TWR_37_0327,1
+919820000327,2024-01-03 22:53:00,19.220283721791365,72.85820101263523,TWR_HOME_Borivali,0
+919820000327,2024-01-03 21:48:00,19.23508896594395,72.86088275633256,TWR_HOME_Borivali,0
+919820000327,2024-01-03 02:38:00,19.22654379825437,72.83339125213719,TWR_HOME_Borivali,0
+919820000327,2024-01-03 01:20:00,19.236886906249925,72.82423614055669,TWR_HOME_Borivali,1
+919820000327,2024-01-03 08:45:00,19.15663931661014,72.87291959206607,TWR_38_0327,0
+919820000327,2024-01-03 03:09:00,19.198553604383836,72.85197541082815,TWR_39_0327,0
