phone_number,timestamp,latitude,longitude,tower_id,near_railway_node
+919820000565,2024-01-01 16:10:00,19.142724269052636,72.92838879644847,TWR_24_0565,0
+919820000565,2024-01-01 06:49:00,19.155173415123038,72.94777615992095,TWR_25_0565,0
+919820000565,2024-01-01 21:27:00,19.156013529264172,72.89932857600043,TWR_HOME_Bhandup,0
+919820000565,2024-01-01 15:20:00,19.15212103527699,72.93509229817944,TWR_HOME_Bhandup,0
+919820000565,2024-01-01 06:58:00,19.14728137202894,72.93452939602803,TWR_HOME_Bhandup,0
+919820000565,2024-01-01 21:26:00,19.15375810622893,72.94013893490862,TWR_HOME_Bhandup,0
+919820000565,2024-01-01 14:26:00,19.157219561079437,72.9390755791479,TWR_26_0565,0
+919820000565,2024-01-01 23:37:00,19.14529713654941,72.95086528622375,TWR_27_0565,0
+919820000565,2024-01-02 11:03:00,19.14048806338452,72.95527457644569,TWR_28_0565,0
+919820000565,2024-01-02 07:48:00,19.13359387767504,72.9399157676123,TWR_29_0565,0
+919820000565,2024-01-02 06:47:00,19.126644844227922,72.96360508843345,TWR_30_0565,0
+919820000565,2024-01-02 11:08:00,19.166428265869015,72.92046011392802,TWR_HOME_Bhandup,0
+919820000565,2024-01-02 01:05:00,19.15281725490593,72.91714483379474,TWR_HOME_Bhandup,0
+919820000565,2024-01-02 21:06:00,19.13320282890996,72.948006053592,TWR_HOME_Bhandup,0
+919820000565,2024-01-02 09:52:00,19.164666068573652,72.94285989890153,TWR_31_0565,0
+919820000565,2024-01-02 08:52:00,19.15259025425908,72.95970943844605,TWR_32_0565,0
+919820000565,2024-01-02 04:37:00,19.135435049958545,72.93979326558798,TWR_HOME_Bhandup,0
+919820000565,2024-01-02 00:55:00,19.138957547671,72.94646685546542,TWR_33_0565,0
+919820000565,2024-01-02 10:33:00,19.132736949189802,72.93503226975919,TWR_34_0565,0
+919820000565,2024-01-02 00:41:00,19.1639862730156,72.92819650059455,TWR_35_0565,0
+919820000565,2024-01-02 03:31:00,19.168032876639522,72.93959623355207,TWR_36_0565,0
+919820000565,2024-01-02 08:04:00,19.132065010140533,72.92452569584464,TWR_37_0565,0
+919820000565,2024-01-02 04:13:00,19.14240588676206,72.93603323126027,TWR_HOME_Bhandup,0
+919820000565,2024-01-02 15:13:00,19.15123782374738,72.95468100812637,TWR_HOME_Bhandup,0
+919820000565,2024-01-02 04:28:00,19.136697309794318,72.94898996740076,TWR_HOME_Bhandup,0
+919820000565,2024-01-02 19:00:00,19.13605495219877,72.93499081034096,TWR_HOME_Bhandup,0
+919820000565,2024-01-03 16:58:00,19.151773932011924,72.92671432345767,TWR_38_0565,0
+919820000565,2024-01-03 04:09:00,19.147184682769943,72.94836341733188,TWR_HOME_Bhandup,0
+919820000565,2024-01-03 08:19:00,19.146740487109007,72.92719382350793,TWR_HOME_Bhandup,0
+919820000565,2024-01-03 18:50:00,19.164749689534702,72.94819906752593,TWR_39_0565,0
+919820000565,2024-01-03 04:18:00,19.165611967500663,72.92945216275312,TWR_40_0565,0
+919820000565,2024-01-03 07:08:00,19.137280678260748,72.93617539534935,TWR_41_0565,0
+919820000565,2024-01-03 01:19:00,19.123007785311913,72.94817672662695,TWR_HOME_Bhandup,0
+919820000565,2024-01-03 18:24:00,19.128455445261235,72.94626786700495,TWR_HOME_Bhandup,0
+919820000565,2024-01-04 10:24:00,19.128112439587408,72.91842751167319,TWR_HOME_Bhandup,0
+919820000565,2024-01-04 02:10:00,19.156893244879928,72.94534460351335,TWR_HOME_Bhandup,0
+919820000565,2024-01-04 02:40:00,19.14283244111018,72.95493567899291,TWR_HOME_Bhandup,0
+919820000565,2024-01-04 09:09:00,19.15233084817348,72.92399688653342,TWR_HOME_Bhandup,0
+919820000565,2024-01-04 22:35:00,19.137341148020873,72.92922137229418,TWR_HOME_Bhandup,0
+919820000565,2024-01-04 17:51:00,19.157148654770698,72.9170759596144,TWR_42_0565,0
+919820000565,2024-01-04 03:46:00,19.151939219575272,72.92939458014948,TWR_43_0565,0
+919820000565,2024-01-04 16:41:00,19.126829114336527,72.93398791224709,TWR_HOME_Bhandup,0
+919820000565,2024-01-04 07:19:00,19.14491943006209,72.95683649299933,TWR_44_0565,1
+919820000565,2024-01-05 20:36:00,19.155160492812755,72.93199082536132,TWR_45_0565,0
+919820000565,2024-01-05 10:52:00,19.111609594284655,72.94101657854311,TWR_46_0565,0
+919820000565,2024-01-05 13:07:00,19.151181160463942,72.94054490676695,TWR_HOME_Bhandup,0
+919820000565,2024-01-05 14:38:00,19.18497211114662,72.95047318432574,TWR_HOME_Bhandup,0
+919820000565,2024-01-05 16:42:00,19.147666416676405,72.94332009715593,TWR_HOME_Bhandup,1
+919820000565,2024-01-05 19:03:00,19.111547684893345,72.92615899002428,TWR_47_0565,0
+919820000565,2024-01-05 00:36:00,19.167035083355046,72.92793900215939,TWR_48_0565,0
+919820000565,2024-01-05 10:40:00,19.14731919590307,72.91885834237057,TWR_49_0565,0
+919820000565,2024-01-05 10:13:00,19.149537239078796,72.93022441322005,TWR_HOME_Bhandup,0
+919820000565,2024-01-05 05:59:00,19.142841713866773,72.89379603623662,TWR_HOME_Bhandup,0
+919820000565,2024-01-05 03:17:00,19.169062691395442,72.93501045493939,TWR_HOME_Bhandup,0
+919820000565,2024-01-05 18:29:00,19.135468612981548,72.91716415519433,TWR_HOME_Bhandup,0
+919820000565,2024-01-05 19:34:00,19.137262037498886,72.91725120529597,TWR_50_0565,0
+919820000565,2024-01-05 22:43:00,19.16386141474411,72.94362220942722,TWR_HOME_Bhandup,0
+919820000565,2024-01-05 21:19:00,19.159432039585482,72.91192091346406,TWR_HOME_Bhandup,0
+919820000565,2024-01-05 15:50:00,19.13495537200787,72.93244911270126,TWR_51_0565,0
+919820000565,2024-01-05 21:13:00,19.161066402642525,72.89902583534229,TWR_HOME_Bhandup,0
+919820000565,2024-01-05 16:49:00,19.14971435945615,72.94090401834109,TWR_52_0565,0
