phone_number,timestamp,latitude,longitude,tower_id,near_railway_node
+919820000398,2024-01-01 21:52:00,19.037260397680882,72.87986573829001,TWR_24_0398,0
+919820000398,2024-01-01 16:06:00,19.038971604158153,72.86453720236135,TWR_25_0398,1
+919820000398,2024-01-01 19:18:00,19.057087206586868,72.86628302006012,TWR_HOME_Sion,1
+919820000398,2024-01-01 06:46:00,19.0353014263903,72.84436020614567,TWR_HOME_Sion,0
+919820000398,2024-01-01 21:35:00,19.01665337064513,72.8700775523493,TWR_26_0398,0
+919820000398,2024-01-01 20:42:00,19.04057509982854,72.8511751544306,TWR_HOME_Sion,0
+919820000398,2024-01-01 14:43:00,19.053613589495814,72.87528784162654,TWR_27_0398,0
+919820000398,2024-01-01 20:16:00,19.041033059030553,72.86253055429364,TWR_HOME_Sion,1
+919820000398,2024-01-01 04:52:00,19.040796301638,72.8827614696574,TWR_HOME_Sion,0
+919820000398,2024-01-01 07:16:00,19.03487955287663,72.84589550618418,TWR_HOME_Sion,0
+919820000398,2024-01-01 21:33:00,19.045930522294217,72.8714353834783,TWR_HOME_Sion,1
+919820000398,2024-01-02 12:13:00,19.072654066868814,72.85468121805114,TWR_28_0398,0
+919820000398,2024-01-02 05:34:00,19.020769049026054,72.88215836306598,TWR_HOME_Sion,1
+919820000398,2024-01-02 02:15:00,19.043410454877403,72.86459416342421,TWR_HOME_Sion,0
+919820000398,2024-01-02 22:36:00,19.021084733118222,72.86786715334009,TWR_HOME_Sion,1
+919820000398,2024-01-02 18:05:00,19.066433679686455,72.85306214781201,TWR_29_0398,0
+919820000398,2024-01-02 02:31:00,19.0391026841081,72.87337681064372,TWR_HOME_Sion,0
+919820000398,2024-01-02 01:49:00,19.022855965967707,72.85756237021933,TWR_HOME_Sion,0
+919820000398,2024-01-02 07:18:00,19.020641125328748,72.86119903305827,TWR_HOME_Sion,0
+919820000398,2024-01-02 05:38:00,19.035979978979345,72.85250917776119,TWR_30_0398,0
+919820000398,2024-01-02 23:12:00,19.05133177128021,72.8657559026558,TWR_31_0398,0
+919820000398,2024-01-02 16:37:00,19.040102363060818,72.84756060948125,TWR_32_0398,0
+919820000398,2024-01-02 01:39:00,19.043397428707777,72.85707389634433,TWR_HOME_Sion,0
