phone_number,timestamp,latitude,longitude,tower_id,near_railway_node
+919820000131,2024-01-01 12:36:00,19.08688705842597,72.8493232895981,TWR_24_0131,0
+919820000131,2024-01-01 03:37:00,19.122632339533016,72.92432579922678,TWR_25_0131,0
+919820000131,2024-01-01 00:09:00,19.116957391120074,72.92458407552306,TWR_26_0131,1
+919820000131,2024-01-01 12:37:00,19.11161975650824,72.9143198009516,TWR_HOME_Vikhroli,0
+919820000131,2024-01-01 07:24:00,19.107068300845846,72.9238055670017,TWR_HOME_Vikhroli,1
+919820000131,2024-01-01 10:46:00,19.100349584736843,72.92779639907448,TWR_HOME_Vikhroli,0
+919820000131,2024-01-01 00:03:00,19.103077005291436,72.91277018602284,TWR_27_0131,0
+919820000131,2024-01-01 22:33:00,19.097827643186243,72.92564039081829,TWR_28_0131,0
+919820000131,2024-01-01 06:50:00,19.110633355979534,72.91751507580635,TWR_29_0131,0
+919820000131,2024-01-01 21:43:00,19.118832046454358,72.9287447500633,TWR_30_0131,0
+919820000131,2024-01-01 04:11:00,19.11016716195352,72.93381553213764,TWR_HOME_Vikhroli,1
+919820000131,2024-01-01 11:17:00,19.10308795238211,72.93560968039124,TWR_31_0131,0
+919820000131,2024-01-01 14:54:00,19.09230656783456,72.85142559750797,TWR_32_0131,0
+919820000131,2024-01-01 01:38:00,19.11487147062236,72.92552680471897,TWR_HOME_Vikhroli,1
+919820000131,2024-01-01 22:36:00,19.09843731218586,72.92453139912637,TWR_HOME_Vikhroli,0
+919820000131,2024-01-01 16:58:00,19.11552648247529,72.9280888484892,TWR_HOME_Vikhroli,0
+919820000131,2024-01-01 14:20:00,19.08753030168756,72.84422308056784,TWR_33_0131,0
+919820000131,2024-01-02 17:11:00,19.095697515339275,72.84434941748843,TWR_34_0131,0
+919820000131,2024-01-02 03:37:00,19.110689595238366,72.92993340633326,TWR_35_0131,0
+919820000131,2024-01-02 05:40:00,19.109046654436014,72.9368732235663,TWR_36_0131,0
+919820000131,2024-01-02 13:33:00,19.11163887814774,72.92331223898877,TWR_HOME_Vikhroli,1
+919820000131,2024-01-02 03:13:00,19.11105426016438,72.9152368269287,TWR_HOME_Vikhroli,0
+919820000131,2024-01-02 17:02:00,19.090661774142173,72.85304253932948,TWR_37_0131,1
+919820000131,2024-01-02 06:05:00,19.112298654931493,72.91733202682244,TWR_HOME_Vikhroli,0
+919820000131,2024-01-02 20:07:00,19.10634786292422,72.92885952492125,TWR_HOME_Vikhroli,0
+919820000131,2024-01-02 12:28:00,19.082795662237928,72.84779411039014,TWR_38_0131,0
+919820000131,2024-01-02 13:04:00,19.110085365511576,72.920764668479,TWR_HOME_Vikhroli,0
+919820000131,2024-01-02 17:15:00,19.08949335395132,72.8457275599131,TWR_39_0131,1
+919820000131,2024-01-02 17:17:00,19.093679606938295,72.84446649012105,TWR_40_0131,1
+919820000131,2024-01-02 17:08:00,19.126439745582044,72.94405575129191,TWR_41_0131,0
+919820000131,2024-01-02 00:00:00,19.107186935756776,72.93019281887028,TWR_42_0131,0
+919820000131,2024-01-02 12:36:00,19.118167729471143,72.92996168074701,TWR_HOME_Vikhroli,0
+919820000131,2024-01-03 16:52:00,19.11322107635344,72.92542958443329,TWR_43_0131,0
+919820000131,2024-01-03 16:20:00,19.115975501754598,72.92502997217609,TWR_44_0131,0
+919820000131,2024-01-03 04:31:00,19.121100975213796,72.92145804711026,TWR_HOME_Vikhroli,0
+919820000131,2024-01-03 00:58:00,19.112565399726655,72.91484361455834,TWR_HOME_Vikhroli,0
+919820000131,2024-01-03 10:57:00,19.09304100848072,72.84635720804931,TWR_45_0131,0
+919820000131,2024-01-03 14:15:00,19.09113200619635,72.83906470597596,TWR_46_0131,0
